Log start on,2022-12-26 16:35:38
Feature,Magnetometer
Nodes,AM1V420 @1F3E5C, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
26/12/2022 16:35:38.827,55,AM1V420 @1F3E5C,55956,6DFF6EFD6000,-147,-658,96,,STANDING
26/12/2022 16:35:38.874,102,AM1V420 @1F3E5C,55958,73FF72FD5D00,-141,-654,93,,STANDING
26/12/2022 16:35:38.876,104,AM1V420 @1F3E5C,55961,76FF72FD6300,-138,-654,99,,STANDING
26/12/2022 16:35:38.926,154,AM1V420 @1F3E5C,55966,6CFF71FD6100,-148,-655,97,,STANDING
26/12/2022 16:35:38.926,154,AM1V420 @1F3E5C,55968,70FF6CFD6400,-144,-660,100,,STANDING
26/12/2022 16:35:38.926,154,AM1V420 @1F3E5C,55963,6FFF6BFD6100,-145,-661,97,,STANDING
26/12/2022 16:35:38.974,202,AM1V420 @1F3E5C,55971,6DFF71FD6F00,-147,-655,111,,STANDING
26/12/2022 16:35:38.974,202,AM1V420 @1F3E5C,55973,70FF77FD6900,-144,-649,105,,STANDING
26/12/2022 16:35:39.020,248,AM1V420 @1F3E5C,55978,66FF6BFD6700,-154,-661,103,,STANDING
26/12/2022 16:35:39.020,248,AM1V420 @1F3E5C,55976,6DFF6CFD7000,-147,-660,112,,STANDING
26/12/2022 16:35:39.022,250,AM1V420 @1F3E5C,55981,6CFF6CFD6700,-148,-660,103,,STANDING
26/12/2022 16:35:39.071,299,AM1V420 @1F3E5C,55983,6DFF6FFD6A00,-147,-657,106,,STANDING
26/12/2022 16:35:39.072,300,AM1V420 @1F3E5C,55986,6FFF6BFD6C00,-145,-661,108,,STANDING
26/12/2022 16:35:39.121,349,AM1V420 @1F3E5C,55988,70FF6BFD6D00,-144,-661,109,,STANDING
26/12/2022 16:35:39.121,349,AM1V420 @1F3E5C,55991,70FF6EFD6600,-144,-658,102,,STANDING
26/12/2022 16:35:39.169,397,AM1V420 @1F3E5C,55996,76FF74FD6400,-138,-652,100,,STANDING
26/12/2022 16:35:39.169,397,AM1V420 @1F3E5C,55993,7CFF71FD6100,-132,-655,97,,STANDING
26/12/2022 16:35:39.169,397,AM1V420 @1F3E5C,55998,76FF72FD7000,-138,-654,112,,STANDING
26/12/2022 16:35:39.218,446,AM1V420 @1F3E5C,56003,7BFF6FFD6400,-133,-657,100,,STANDING
26/12/2022 16:35:39.218,446,AM1V420 @1F3E5C,56001,79FF6CFD6700,-135,-660,103,,STANDING
26/12/2022 16:35:39.267,494,AM1V420 @1F3E5C,56006,79FF74FD6100,-135,-652,97,,STANDING
26/12/2022 16:35:39.267,495,AM1V420 @1F3E5C,56011,76FF6EFD6100,-138,-658,97,,STANDING
26/12/2022 16:35:39.267,495,AM1V420 @1F3E5C,56008,76FF72FD5E00,-138,-654,94,,STANDING
26/12/2022 16:35:39.315,543,AM1V420 @1F3E5C,56013,70FF74FD6600,-144,-652,102,,STANDING
26/12/2022 16:35:39.316,544,AM1V420 @1F3E5C,56016,79FF71FD5E00,-135,-655,94,,STANDING
26/12/2022 16:35:39.364,592,AM1V420 @1F3E5C,56021,79FF71FD5800,-135,-655,88,,STANDING
26/12/2022 16:35:39.364,592,AM1V420 @1F3E5C,56023,7EFF75FD5E00,-130,-651,94,,STANDING
26/12/2022 16:35:39.363,591,AM1V420 @1F3E5C,56018,76FF78FD6100,-138,-648,97,,STANDING
26/12/2022 16:35:39.413,641,AM1V420 @1F3E5C,56028,7FFF6EFD5D00,-129,-658,93,,STANDING
26/12/2022 16:35:39.413,641,AM1V420 @1F3E5C,56026,7CFF69FD5B00,-132,-663,91,,STANDING
26/12/2022 16:35:39.462,690,AM1V420 @1F3E5C,56033,7CFF6CFD5D00,-132,-660,93,,STANDING
26/12/2022 16:35:39.461,689,AM1V420 @1F3E5C,56031,7CFF75FD5B00,-132,-651,91,,STANDING
26/12/2022 16:35:39.512,740,AM1V420 @1F3E5C,56038,7BFF74FD5E00,-133,-652,94,,STANDING
26/12/2022 16:35:39.511,739,AM1V420 @1F3E5C,56036,73FF75FD5B00,-141,-651,91,,STANDING
26/12/2022 16:35:39.513,741,AM1V420 @1F3E5C,56041,7BFF6CFD5500,-133,-660,85,,STANDING
26/12/2022 16:35:39.559,787,AM1V420 @1F3E5C,56043,81FF6FFD5A00,-127,-657,90,,STANDING
26/12/2022 16:35:39.559,787,AM1V420 @1F3E5C,56046,7FFF6FFD4F00,-129,-657,79,,STANDING
26/12/2022 16:35:39.609,836,AM1V420 @1F3E5C,56048,79FF77FD4F00,-135,-649,79,,STANDING
26/12/2022 16:35:39.610,838,AM1V420 @1F3E5C,56053,7BFF6FFD6300,-133,-657,99,,STANDING
26/12/2022 16:35:39.609,837,AM1V420 @1F3E5C,56051,7FFF6FFD5D00,-129,-657,93,,STANDING
26/12/2022 16:35:39.655,883,AM1V420 @1F3E5C,56056,78FF72FD5A00,-136,-654,90,,STANDING
26/12/2022 16:35:39.664,892,AM1V420 @1F3E5C,56058,7BFF74FD5800,-133,-652,88,,STANDING
26/12/2022 16:35:39.707,935,AM1V420 @1F3E5C,56061,7FFF74FD5B00,-129,-652,91,,STANDING
26/12/2022 16:35:39.707,935,AM1V420 @1F3E5C,56063,7EFF74FD5B00,-130,-652,91,,STANDING
26/12/2022 16:35:39.708,936,AM1V420 @1F3E5C,56066,81FF74FD5E00,-127,-652,94,,STANDING
26/12/2022 16:35:39.755,983,AM1V420 @1F3E5C,56068,81FF77FD5A00,-127,-649,90,,STANDING
26/12/2022 16:35:39.759,987,AM1V420 @1F3E5C,56071,82FF71FD6700,-126,-655,103,,STANDING
26/12/2022 16:35:39.802,1030,AM1V420 @1F3E5C,56073,82FF72FD5E00,-126,-654,94,,STANDING
26/12/2022 16:35:39.803,1031,AM1V420 @1F3E5C,56076,7CFF69FD5D00,-132,-663,93,,STANDING
26/12/2022 16:35:39.806,1034,AM1V420 @1F3E5C,56078,7CFF74FD5D00,-132,-652,93,,STANDING
26/12/2022 16:35:39.853,1081,AM1V420 @1F3E5C,56083,81FF77FD6400,-127,-649,100,,STANDING
26/12/2022 16:35:39.853,1080,AM1V420 @1F3E5C,56081,85FF72FD5800,-123,-654,88,,STANDING
26/12/2022 16:35:39.905,1133,AM1V420 @1F3E5C,56088,81FF6CFD5B00,-127,-660,91,,STANDING
26/12/2022 16:35:39.899,1127,AM1V420 @1F3E5C,56086,7BFF7DFD5D00,-133,-643,93,,STANDING
26/12/2022 16:35:39.948,1177,AM1V420 @1F3E5C,56093,84FF77FD5800,-124,-649,88,,STANDING
26/12/2022 16:35:39.952,1180,AM1V420 @1F3E5C,56096,88FF7AFD5800,-120,-646,88,,STANDING
26/12/2022 16:35:39.948,1176,AM1V420 @1F3E5C,56091,82FF78FD5D00,-126,-648,93,,STANDING
26/12/2022 16:35:39.997,1225,AM1V420 @1F3E5C,56098,8BFF77FD6100,-117,-649,97,,STANDING
26/12/2022 16:35:39.997,1225,AM1V420 @1F3E5C,56101,87FF7AFD6300,-121,-646,99,,STANDING
26/12/2022 16:35:40.045,1273,AM1V420 @1F3E5C,56103,8AFF75FD6300,-118,-651,99,,STANDING
26/12/2022 16:35:40.048,1276,AM1V420 @1F3E5C,56106,8AFF78FD5A00,-118,-648,90,,STANDING
26/12/2022 16:35:40.053,1281,AM1V420 @1F3E5C,56108,87FF78FD6300,-121,-648,99,,STANDING
26/12/2022 16:35:40.095,1323,AM1V420 @1F3E5C,56111,79FF7EFD5D00,-135,-642,93,,STANDING
26/12/2022 16:35:40.096,1324,AM1V420 @1F3E5C,56113,7FFF7DFD6100,-129,-643,97,,STANDING
26/12/2022 16:35:40.143,1371,AM1V420 @1F3E5C,56116,8AFF74FD5B00,-118,-652,91,,STANDING
26/12/2022 16:35:40.145,1373,AM1V420 @1F3E5C,56121,87FF6CFD5B00,-121,-660,91,,STANDING
26/12/2022 16:35:40.143,1371,AM1V420 @1F3E5C,56118,8EFF7AFD6000,-114,-646,96,,STANDING
26/12/2022 16:35:40.191,1419,AM1V420 @1F3E5C,56123,8AFF77FD5700,-118,-649,87,,STANDING
26/12/2022 16:35:40.192,1420,AM1V420 @1F3E5C,56126,87FF71FD6600,-121,-655,102,,STANDING
26/12/2022 16:35:40.242,1470,AM1V420 @1F3E5C,56128,8AFF74FD5700,-118,-652,87,,STANDING
26/12/2022 16:35:40.242,1470,AM1V420 @1F3E5C,56131,79FF72FD5A00,-135,-654,90,,STANDING
26/12/2022 16:35:40.290,1518,AM1V420 @1F3E5C,56133,8BFF7AFD5500,-117,-646,85,,STANDING
26/12/2022 16:35:40.290,1518,AM1V420 @1F3E5C,56136,85FF78FD5800,-123,-648,88,,STANDING
26/12/2022 16:35:40.300,1528,AM1V420 @1F3E5C,56138,84FF72FD5A00,-124,-654,90,,STANDING
26/12/2022 16:35:40.339,1567,AM1V420 @1F3E5C,56141,85FF6FFD5E00,-123,-657,94,,STANDING
26/12/2022 16:35:40.347,1575,AM1V420 @1F3E5C,56143,7BFF7DFD5B00,-133,-643,91,,STANDING
26/12/2022 16:35:40.387,1615,AM1V420 @1F3E5C,56148,75FF7BFD5A00,-139,-645,90,,STANDING
26/12/2022 16:35:40.391,1619,AM1V420 @1F3E5C,56151,84FF6CFD6300,-124,-660,99,,STANDING
26/12/2022 16:35:40.387,1615,AM1V420 @1F3E5C,56146,7BFF69FD5800,-133,-663,88,,STANDING
26/12/2022 16:35:40.436,1665,AM1V420 @1F3E5C,56156,7CFF74FD5400,-132,-652,84,,STANDING
26/12/2022 16:35:40.436,1664,AM1V420 @1F3E5C,56153,79FF72FD5500,-135,-654,85,,STANDING
