Log start on,2022-12-31 13:34:18
Feature,Gyroscope
Nodes,AM1V420 @1F3E5C, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
31/12/2022 13:34:18.550,101,AM1V420 @1F3E5C,56848,EEFF04000500,-1.8,0.4,0.5,,STANDING
31/12/2022 13:34:18.595,147,AM1V420 @1F3E5C,56850,EBFF00000600,-2.1,0.0,0.6,,STANDING
31/12/2022 13:34:18.598,148,AM1V420 @1F3E5C,56853,EDFFFEFF0600,-1.9,-0.2,0.6,,STANDING
31/12/2022 13:34:18.598,149,AM1V420 @1F3E5C,56855,EDFFFDFF0600,-1.9,-0.3,0.6,,STANDING
31/12/2022 13:34:18.647,198,AM1V420 @1F3E5C,56860,F5FF01000500,-1.1,0.1,0.5,,STANDING
31/12/2022 13:34:18.647,197,AM1V420 @1F3E5C,56858,F1FF01000600,-1.5,0.1,0.6,,STANDING
31/12/2022 13:34:18.697,246,AM1V420 @1F3E5C,56863,F8FFFDFF0400,-0.8,-0.3,0.4,,STANDING
31/12/2022 13:34:18.697,248,AM1V420 @1F3E5C,56868,FEFFFFFF0400,-0.2,-0.1,0.4,,STANDING
31/12/2022 13:34:18.695,246,AM1V420 @1F3E5C,56865,FBFFFCFF0500,-0.5,-0.4,0.5,,STANDING
31/12/2022 13:34:18.743,294,AM1V420 @1F3E5C,56870,020001000200,0.2,0.1,0.2,,STANDING
31/12/2022 13:34:18.744,295,AM1V420 @1F3E5C,56873,030004000100,0.3,0.4,0.1,,STANDING
31/12/2022 13:34:18.793,344,AM1V420 @1F3E5C,56878,0E0000000000,1.4,0.0,0.0,,STANDING
31/12/2022 13:34:18.793,344,AM1V420 @1F3E5C,56875,080005000100,0.8,0.5,0.1,,STANDING
31/12/2022 13:34:18.796,347,AM1V420 @1F3E5C,56880,1500FBFF0000,2.1,-0.5,0.0,,STANDING
31/12/2022 13:34:18.840,391,AM1V420 @1F3E5C,56883,1900FEFFFDFF,2.5,-0.2,-0.3,,STANDING
31/12/2022 13:34:18.841,392,AM1V420 @1F3E5C,56885,1E000200FEFF,3.0,0.2,-0.2,,STANDING
31/12/2022 13:34:18.889,440,AM1V420 @1F3E5C,56888,29000400FFFF,4.1,0.4,-0.1,,STANDING
31/12/2022 13:34:18.890,441,AM1V420 @1F3E5C,56890,2E0011000000,4.6,1.7,0.0,,STANDING
31/12/2022 13:34:18.939,490,AM1V420 @1F3E5C,56898,380037000000,5.6,5.5,0.0,,STANDING
31/12/2022 13:34:18.939,490,AM1V420 @1F3E5C,56895,3B001C00FDFF,5.9,2.8,-0.3,,STANDING
31/12/2022 13:34:18.940,489,AM1V420 @1F3E5C,56893,28001D000000,4.0,2.9,0.0,,STANDING
31/12/2022 13:34:18.988,539,AM1V420 @1F3E5C,56903,44001D00FCFF,6.8,2.9,-0.4,,STANDING
31/12/2022 13:34:18.988,538,AM1V420 @1F3E5C,56900,3A002500FDFF,5.8,3.7,-0.3,,STANDING
31/12/2022 13:34:19.036,587,AM1V420 @1F3E5C,56905,58002A00FEFF,8.8,4.2,-0.2,,STANDING
31/12/2022 13:34:19.037,588,AM1V420 @1F3E5C,56908,6C003D000300,10.8,6.1,0.3,,STANDING
31/12/2022 13:34:19.038,589,AM1V420 @1F3E5C,56910,7D002F000400,12.5,4.7,0.4,,STANDING
31/12/2022 13:34:19.085,636,AM1V420 @1F3E5C,56913,820033000500,13.0,5.1,0.5,,STANDING
31/12/2022 13:34:19.086,637,AM1V420 @1F3E5C,56915,8B0043000800,13.9,6.7,0.8,,STANDING
31/12/2022 13:34:19.134,685,AM1V420 @1F3E5C,56918,96004F000E00,15.0,7.9,1.4,,STANDING
31/12/2022 13:34:19.135,686,AM1V420 @1F3E5C,56923,B90051001400,18.5,8.1,2.0,,STANDING
31/12/2022 13:34:19.134,685,AM1V420 @1F3E5C,56920,A80050001100,16.8,8.0,1.7,,STANDING
31/12/2022 13:34:19.184,735,AM1V420 @1F3E5C,56928,CF0051001600,20.7,8.1,2.2,,STANDING
31/12/2022 13:34:19.184,734,AM1V420 @1F3E5C,56925,C30054001400,19.5,8.4,2.0,,STANDING
31/12/2022 13:34:19.232,783,AM1V420 @1F3E5C,56930,E2005A001900,22.6,9.0,2.5,,STANDING
31/12/2022 13:34:19.232,783,AM1V420 @1F3E5C,56933,000156001900,25.6,8.6,2.5,,STANDING
31/12/2022 13:34:19.281,832,AM1V420 @1F3E5C,56938,3D0162001500,31.7,9.8,2.1,,STANDING
31/12/2022 13:34:19.281,832,AM1V420 @1F3E5C,56940,490167001100,32.9,10.3,1.7,,STANDING
31/12/2022 13:34:19.281,831,AM1V420 @1F3E5C,56935,1C015D001900,28.4,9.3,2.5,,STANDING
31/12/2022 13:34:19.328,879,AM1V420 @1F3E5C,56943,57016D000C00,34.3,10.9,1.2,,STANDING
31/12/2022 13:34:19.330,881,AM1V420 @1F3E5C,56945,680172000800,36.0,11.4,0.8,,STANDING
31/12/2022 13:34:19.376,927,AM1V420 @1F3E5C,56950,8A0187000400,39.4,13.5,0.4,,STANDING
31/12/2022 13:34:19.379,930,AM1V420 @1F3E5C,56953,9D018000FEFF,41.3,12.8,-0.2,,STANDING
31/12/2022 13:34:19.376,927,AM1V420 @1F3E5C,56948,77017F000600,37.5,12.7,0.6,,STANDING
31/12/2022 13:34:19.425,976,AM1V420 @1F3E5C,56955,B4016E00F5FF,43.6,11.0,-1.1,,STANDING
31/12/2022 13:34:19.427,978,AM1V420 @1F3E5C,56958,C6016C00EDFF,45.4,10.8,-1.9,,STANDING
31/12/2022 13:34:19.474,1025,AM1V420 @1F3E5C,56960,D4016D00E6FF,46.8,10.9,-2.6,,STANDING
31/12/2022 13:34:19.474,1026,AM1V420 @1F3E5C,56963,D7016900E0FF,47.1,10.5,-3.2,,STANDING
31/12/2022 13:34:19.477,1028,AM1V420 @1F3E5C,56965,D4016000D9FF,46.8,9.6,-3.9,,STANDING
31/12/2022 13:34:19.522,1073,AM1V420 @1F3E5C,56968,D8015900D4FF,47.2,8.9,-4.4,,STANDING
31/12/2022 13:34:19.524,1075,AM1V420 @1F3E5C,56970,DC015300D2FF,47.6,8.3,-4.6,,STANDING
31/12/2022 13:34:19.572,1123,AM1V420 @1F3E5C,56973,DE014400CCFF,47.8,6.8,-5.2,,STANDING
31/12/2022 13:34:19.572,1123,AM1V420 @1F3E5C,56975,DE013300C7FF,47.8,5.1,-5.7,,STANDING
31/12/2022 13:34:19.573,1124,AM1V420 @1F3E5C,56978,E5011F00C5FF,48.5,3.1,-5.9,,STANDING
31/12/2022 13:34:19.620,1171,AM1V420 @1F3E5C,56980,F4010B00C8FF,50.0,1.1,-5.6,,STANDING
31/12/2022 13:34:19.622,1173,AM1V420 @1F3E5C,56983,F8010600CBFF,50.4,0.6,-5.3,,STANDING
31/12/2022 13:34:19.671,1222,AM1V420 @1F3E5C,56985,01020000CCFF,51.3,0.0,-5.2,,STANDING
31/12/2022 13:34:19.673,1224,AM1V420 @1F3E5C,56988,0D020900D3FF,52.5,0.9,-4.5,,STANDING
31/12/2022 13:34:19.720,1270,AM1V420 @1F3E5C,56993,0D022100D5FF,52.5,3.3,-4.3,,STANDING
31/12/2022 13:34:19.719,1270,AM1V420 @1F3E5C,56990,FB012F00D7FF,50.7,4.7,-4.1,,STANDING
31/12/2022 13:34:19.720,1271,AM1V420 @1F3E5C,56995,25023500D6FF,54.9,5.3,-4.2,,STANDING
31/12/2022 13:34:19.767,1317,AM1V420 @1F3E5C,56998,37023A00D6FF,56.7,5.8,-4.2,,STANDING
31/12/2022 13:34:19.767,1318,AM1V420 @1F3E5C,57000,50025100DBFF,59.2,8.1,-3.7,,STANDING
31/12/2022 13:34:19.819,1370,AM1V420 @1F3E5C,57008,78027300D2FF,63.2,11.5,-4.6,,STANDING
31/12/2022 13:34:19.818,1369,AM1V420 @1F3E5C,57005,74025200D3FF,62.8,8.2,-4.5,,STANDING
31/12/2022 13:34:19.818,1368,AM1V420 @1F3E5C,57003,6A024D00D6FF,61.8,7.7,-4.2,,STANDING
31/12/2022 13:34:19.864,1415,AM1V420 @1F3E5C,57010,78028E00D4FF,63.2,14.2,-4.4,,STANDING
31/12/2022 13:34:19.865,1416,AM1V420 @1F3E5C,57013,80029F00D4FF,64.0,15.9,-4.4,,STANDING
31/12/2022 13:34:19.917,1468,AM1V420 @1F3E5C,57020,9302BC00CCFF,65.9,18.8,-5.2,,STANDING
31/12/2022 13:34:19.917,1467,AM1V420 @1F3E5C,57015,8D02B000D4FF,65.3,17.6,-4.4,,STANDING
31/12/2022 13:34:19.916,1467,AM1V420 @1F3E5C,57018,9702B800D2FF,66.3,18.4,-4.6,,STANDING
31/12/2022 13:34:19.964,1515,AM1V420 @1F3E5C,57023,9402C400C8FF,66.0,19.6,-5.6,,STANDING
31/12/2022 13:34:19.966,1517,AM1V420 @1F3E5C,57025,AF02BD00CCFF,68.7,18.9,-5.2,,STANDING
31/12/2022 13:34:20.010,1561,AM1V420 @1F3E5C,57028,B302C200D2FF,69.1,19.4,-4.6,,STANDING
31/12/2022 13:34:20.013,1564,AM1V420 @1F3E5C,57030,C402B800D2FF,70.8,18.4,-4.6,,STANDING
31/12/2022 13:34:20.059,1610,AM1V420 @1F3E5C,57033,BD02B600D2FF,70.1,18.2,-4.6,,STANDING
31/12/2022 13:34:20.061,1612,AM1V420 @1F3E5C,57035,B402AF00D2FF,69.2,17.5,-4.6,,STANDING
31/12/2022 13:34:20.061,1612,AM1V420 @1F3E5C,57038,A402A100D6FF,67.6,16.1,-4.2,,STANDING
31/12/2022 13:34:20.107,1658,AM1V420 @1F3E5C,57040,9C029700E2FF,66.8,15.1,-3.0,,STANDING
31/12/2022 13:34:20.109,1660,AM1V420 @1F3E5C,57043,93028E00EEFF,65.9,14.2,-1.8,,STANDING
31/12/2022 13:34:20.156,1707,AM1V420 @1F3E5C,57045,8E027900F7FF,65.4,12.1,-0.9,,STANDING
31/12/2022 13:34:20.156,1707,AM1V420 @1F3E5C,57048,92026700FEFF,65.8,10.3,-0.2,,STANDING
31/12/2022 13:34:20.159,1710,AM1V420 @1F3E5C,57050,90025B000300,65.6,9.1,0.3,,STANDING
31/12/2022 13:34:20.205,1756,AM1V420 @1F3E5C,57053,840257000900,64.4,8.7,0.9,,STANDING
31/12/2022 13:34:20.206,1757,AM1V420 @1F3E5C,57055,7A0248000E00,63.4,7.2,1.4,,STANDING
31/12/2022 13:34:20.255,1805,AM1V420 @1F3E5C,57058,700240000D00,62.4,6.4,1.3,,STANDING
31/12/2022 13:34:20.257,1808,AM1V420 @1F3E5C,57063,9F024D000F00,67.1,7.7,1.5,,STANDING
31/12/2022 13:34:20.257,1808,AM1V420 @1F3E5C,57060,7F023F000D00,63.9,6.3,1.3,,STANDING
31/12/2022 13:34:20.304,1855,AM1V420 @1F3E5C,57068,AE026D001200,68.6,10.9,1.8,,STANDING
31/12/2022 13:34:20.303,1854,AM1V420 @1F3E5C,57065,B10264001300,68.9,10.0,1.9,,STANDING
31/12/2022 13:34:20.353,1903,AM1V420 @1F3E5C,57070,A40274001300,67.6,11.6,1.9,,STANDING
31/12/2022 13:34:20.353,1904,AM1V420 @1F3E5C,57073,9E027E001600,67.0,12.6,2.2,,STANDING
31/12/2022 13:34:20.353,1904,AM1V420 @1F3E5C,57075,94027A001700,66.0,12.2,2.3,,STANDING
31/12/2022 13:34:20.400,1951,AM1V420 @1F3E5C,57078,A20265001800,67.4,10.1,2.4,,STANDING
31/12/2022 13:34:20.401,1952,AM1V420 @1F3E5C,57080,8C0274001B00,65.2,11.6,2.7,,STANDING
31/12/2022 13:34:20.449,2000,AM1V420 @1F3E5C,57083,88024A001700,64.8,7.4,2.3,,STANDING
31/12/2022 13:34:20.450,2001,AM1V420 @1F3E5C,57085,7E023C001900,63.8,6.0,2.5,,STANDING
31/12/2022 13:34:20.498,2049,AM1V420 @1F3E5C,57090,750242001F00,62.9,6.6,3.1,,STANDING
31/12/2022 13:34:20.498,2049,AM1V420 @1F3E5C,57088,84023B001D00,64.4,5.9,2.9,,STANDING
31/12/2022 13:34:20.502,2053,AM1V420 @1F3E5C,57093,6B0227002000,61.9,3.9,3.2,,STANDING
31/12/2022 13:34:20.547,2098,AM1V420 @1F3E5C,57095,57021C002300,59.9,2.8,3.5,,STANDING
31/12/2022 13:34:20.547,2099,AM1V420 @1F3E5C,57098,40020E002700,57.6,1.4,3.9,,STANDING
31/12/2022 13:34:20.600,2151,AM1V420 @1F3E5C,57105,1802F7FF3C00,53.6,-0.9,6.0,,STANDING
31/12/2022 13:34:20.596,2147,AM1V420 @1F3E5C,57100,2F0208002E00,55.9,0.8,4.6,,STANDING
31/12/2022 13:34:20.600,2151,AM1V420 @1F3E5C,57103,240200003500,54.8,0.0,5.3,,STANDING
31/12/2022 13:34:20.643,2195,AM1V420 @1F3E5C,57108,FC01DEFF4100,50.8,-3.4,6.5,,STANDING
31/12/2022 13:34:20.645,2197,AM1V420 @1F3E5C,57110,E101D2FF4800,48.1,-4.6,7.2,,STANDING
31/12/2022 13:34:20.693,2244,AM1V420 @1F3E5C,57113,C801D1FF5300,45.6,-4.7,8.3,,STANDING
31/12/2022 13:34:20.693,2244,AM1V420 @1F3E5C,57115,B701C2FF5E00,43.9,-6.2,9.4,,STANDING
31/12/2022 13:34:20.695,2246,AM1V420 @1F3E5C,57118,9901C9FF6C00,40.9,-5.5,10.8,,STANDING
31/12/2022 13:34:20.741,2292,AM1V420 @1F3E5C,57120,8301CCFF7700,38.7,-5.2,11.9,,STANDING
31/12/2022 13:34:20.743,2294,AM1V420 @1F3E5C,57123,6301C6FF8000,35.5,-5.8,12.8,,STANDING
31/12/2022 13:34:20.791,2342,AM1V420 @1F3E5C,57128,2601D3FF8700,29.4,-4.5,13.5,,STANDING
31/12/2022 13:34:20.791,2342,AM1V420 @1F3E5C,57125,4401CEFF8500,32.4,-5.0,13.3,,STANDING
31/12/2022 13:34:20.839,2390,AM1V420 @1F3E5C,57133,F500E9FF8C00,24.5,-2.3,14.0,,STANDING
31/12/2022 13:34:20.839,2390,AM1V420 @1F3E5C,57130,0C01D8FF8900,26.8,-4.0,13.7,,STANDING
