Log start on,2024-05-09 13:49:37
Feature,Gyroscope
Nodes,FRI2022 @1F3E5C, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
09/05/2024 13:49:37.384,75,FRI2022 @1F3E5C,207074,D2FF1E000A00,-4.6,3.0,1.0,,STANDING
09/05/2024 13:49:37.481,172,FRI2022 @1F3E5C,207087,DAFF2500FCFF,-3.8,3.7,-0.4,,STANDING
09/05/2024 13:49:37.481,172,FRI2022 @1F3E5C,207084,CFFF1F00F7FF,-4.9,3.1,-0.9,,STANDING
09/05/2024 13:49:37.487,178,FRI2022 @1F3E5C,207089,EAFF12000000,-2.2,1.8,0.0,,STANDING
09/05/2024 13:49:37.531,222,FRI2022 @1F3E5C,207092,EFFF10000200,-1.7,1.6,0.2,,STANDING
09/05/2024 13:49:37.534,225,FRI2022 @1F3E5C,207094,F9FF1500FDFF,-0.7,2.1,-0.3,,STANDING
09/05/2024 13:49:37.581,272,FRI2022 @1F3E5C,207099,08001500F7FF,0.8,2.1,-0.9,,STANDING
09/05/2024 13:49:37.583,274,FRI2022 @1F3E5C,207102,0C001400FBFF,1.2,2.0,-0.5,,STANDING
09/05/2024 13:49:37.580,271,FRI2022 @1F3E5C,207097,00001B00F8FF,0.0,2.7,-0.8,,STANDING
09/05/2024 13:49:37.631,322,FRI2022 @1F3E5C,207104,12000500FBFF,1.8,0.5,-0.5,,STANDING
09/05/2024 13:49:37.631,322,FRI2022 @1F3E5C,207107,1D000000FCFF,2.9,0.0,-0.4,,STANDING
09/05/2024 13:49:37.679,370,FRI2022 @1F3E5C,207109,20000800FEFF,3.2,0.8,-0.2,,STANDING
09/05/2024 13:49:37.679,370,FRI2022 @1F3E5C,207112,3A00EBFFFFFF,5.8,-2.1,-0.1,,STANDING
09/05/2024 13:49:37.679,370,FRI2022 @1F3E5C,207114,3F00EAFF0200,6.3,-2.2,0.2,,STANDING
09/05/2024 13:49:37.729,420,FRI2022 @1F3E5C,207119,3A00FFFF0700,5.8,-0.1,0.7,,STANDING
09/05/2024 13:49:37.729,420,FRI2022 @1F3E5C,207117,3A00F8FF0700,5.8,-0.8,0.7,,STANDING
09/05/2024 13:49:37.776,467,FRI2022 @1F3E5C,207124,3C00F9FF0B00,6.0,-0.7,1.1,,STANDING
09/05/2024 13:49:37.776,467,FRI2022 @1F3E5C,207127,3D0002001000,6.1,0.2,1.6,,STANDING
09/05/2024 13:49:37.775,466,FRI2022 @1F3E5C,207122,3B00FEFF0900,5.9,-0.2,0.9,,STANDING
09/05/2024 13:49:37.827,518,FRI2022 @1F3E5C,207132,480000001700,7.2,0.0,2.3,,STANDING
09/05/2024 13:49:37.826,517,FRI2022 @1F3E5C,207129,460003001500,7.0,0.3,2.1,,STANDING
09/05/2024 13:49:37.871,562,FRI2022 @1F3E5C,207134,3F00FCFF1500,6.3,-0.4,2.1,,STANDING
09/05/2024 13:49:37.872,563,FRI2022 @1F3E5C,207137,3900F6FF1000,5.7,-1.0,1.6,,STANDING
09/05/2024 13:49:37.921,612,FRI2022 @1F3E5C,207139,3C00F8FF1400,6.0,-0.8,2.0,,STANDING
09/05/2024 13:49:37.923,614,FRI2022 @1F3E5C,207144,4800FFFF1E00,7.2,-0.1,3.0,,STANDING
09/05/2024 13:49:37.923,614,FRI2022 @1F3E5C,207142,4500F4FF1C00,6.9,-1.2,2.8,,STANDING
09/05/2024 13:49:37.969,660,FRI2022 @1F3E5C,207147,40000B001500,6.4,1.1,2.1,,STANDING
09/05/2024 13:49:37.973,664,FRI2022 @1F3E5C,207149,3A0006000900,5.8,0.6,0.9,,STANDING
09/05/2024 13:49:38.022,713,FRI2022 @1F3E5C,207152,3A00FAFF0700,5.8,-0.6,0.7,,STANDING
09/05/2024 13:49:38.066,757,FRI2022 @1F3E5C,207163,2A0002000900,4.2,0.2,0.9,,STANDING
09/05/2024 13:49:38.071,762,FRI2022 @1F3E5C,207163,0000DDFF0700,0.0,-3.5,0.7,,STANDING
09/05/2024 13:49:38.115,806,FRI2022 @1F3E5C,207164,0000D1FF0100,0.0,-4.7,0.1,,STANDING
09/05/2024 13:49:38.117,808,FRI2022 @1F3E5C,207169,FCFFE9FFFAFF,-0.4,-2.3,-0.6,,STANDING
09/05/2024 13:49:38.117,808,FRI2022 @1F3E5C,207167,0300D2FFF9FF,0.3,-4.6,-0.7,,STANDING
09/05/2024 13:49:38.166,857,FRI2022 @1F3E5C,207172,F9FFD4FFF3FF,-0.7,-4.4,-1.3,,STANDING
09/05/2024 13:49:38.170,861,FRI2022 @1F3E5C,207174,EBFFC6FFEBFF,-2.1,-5.8,-2.1,,STANDING
09/05/2024 13:49:38.214,905,FRI2022 @1F3E5C,207179,E0FFC9FFDCFF,-3.2,-5.5,-3.6,,STANDING
09/05/2024 13:49:38.212,903,FRI2022 @1F3E5C,207177,E0FFCBFFE2FF,-3.2,-5.3,-3.0,,STANDING
09/05/2024 13:49:38.262,953,FRI2022 @1F3E5C,207182,E5FFC4FFDAFF,-2.7,-6.0,-3.8,,STANDING
09/05/2024 13:49:38.264,955,FRI2022 @1F3E5C,207184,E4FFCAFFDDFF,-2.8,-5.4,-3.5,,STANDING
09/05/2024 13:49:38.265,956,FRI2022 @1F3E5C,207187,E5FFC6FFDDFF,-2.7,-5.8,-3.5,,STANDING
09/05/2024 13:49:38.312,1003,FRI2022 @1F3E5C,207189,EBFFC9FFDAFF,-2.1,-5.5,-3.8,,STANDING
09/05/2024 13:49:38.312,1003,FRI2022 @1F3E5C,207192,EBFFD7FFD9FF,-2.1,-4.1,-3.9,,STANDING
09/05/2024 13:49:38.359,1050,FRI2022 @1F3E5C,207194,F5FFCBFFD6FF,-1.1,-5.3,-4.2,,STANDING
09/05/2024 13:49:38.360,1051,FRI2022 @1F3E5C,207197,EFFFD0FFD9FF,-1.7,-4.8,-3.9,,STANDING
09/05/2024 13:49:38.369,1060,FRI2022 @1F3E5C,207199,E9FFE4FFDDFF,-2.3,-2.8,-3.5,,STANDING
09/05/2024 13:49:38.408,1099,FRI2022 @1F3E5C,207202,EEFFD9FFE1FF,-1.8,-3.9,-3.1,,STANDING
09/05/2024 13:49:38.408,1099,FRI2022 @1F3E5C,207204,EEFFE7FFE2FF,-1.8,-2.5,-3.0,,STANDING
09/05/2024 13:49:38.456,1148,FRI2022 @1F3E5C,207207,ECFFEBFFDAFF,-2.0,-2.1,-3.8,,STANDING
09/05/2024 13:49:38.458,1149,FRI2022 @1F3E5C,207212,0000D0FFD1FF,0.0,-4.8,-4.7,,STANDING
09/05/2024 13:49:38.458,1149,FRI2022 @1F3E5C,207209,F3FFDAFFD4FF,-1.3,-3.8,-4.4,,STANDING
09/05/2024 13:49:38.507,1198,FRI2022 @1F3E5C,207214,0900DBFFD0FF,0.9,-3.7,-4.8,,STANDING
09/05/2024 13:49:38.508,1199,FRI2022 @1F3E5C,207217,0D00E9FFD4FF,1.3,-2.3,-4.4,,STANDING
09/05/2024 13:49:38.555,1246,FRI2022 @1F3E5C,207222,0800F9FFDBFF,0.8,-0.7,-3.7,,STANDING
09/05/2024 13:49:38.556,1247,FRI2022 @1F3E5C,207224,1200F3FFECFF,1.8,-1.3,-2.0,,STANDING
09/05/2024 13:49:38.555,1246,FRI2022 @1F3E5C,207219,0600FBFFD5FF,0.6,-0.5,-4.3,,STANDING
09/05/2024 13:49:38.604,1295,FRI2022 @1F3E5C,207227,1400EEFFFDFF,2.0,-1.8,-0.3,,STANDING
09/05/2024 13:49:38.605,1296,FRI2022 @1F3E5C,207229,0F00F9FF0200,1.5,-0.7,0.2,,STANDING
09/05/2024 13:49:38.652,1343,FRI2022 @1F3E5C,207232,090003000000,0.9,0.3,0.0,,STANDING
09/05/2024 13:49:38.655,1346,FRI2022 @1F3E5C,207234,02000700FEFF,0.2,0.7,-0.2,,STANDING
09/05/2024 13:49:38.700,1391,FRI2022 @1F3E5C,207239,0D00EEFFEEFF,1.3,-1.8,-1.8,,STANDING
09/05/2024 13:49:38.700,1391,FRI2022 @1F3E5C,207237,00000100F8FF,0.0,0.1,-0.8,,STANDING
09/05/2024 13:49:38.705,1396,FRI2022 @1F3E5C,207242,FAFF1100F5FF,-0.6,1.7,-1.1,,STANDING
09/05/2024 13:49:38.753,1444,FRI2022 @1F3E5C,207247,0000F2FFF5FF,0.0,-1.4,-1.1,,STANDING
09/05/2024 13:49:38.752,1443,FRI2022 @1F3E5C,207244,EBFF0900F3FF,-2.1,0.9,-1.3,,STANDING
09/05/2024 13:49:38.800,1491,FRI2022 @1F3E5C,207249,FBFF00000200,-0.5,0.0,0.2,,STANDING
09/05/2024 13:49:38.801,1492,FRI2022 @1F3E5C,207252,FCFFF6FF0200,-0.4,-1.0,0.2,,STANDING
09/05/2024 13:49:38.804,1495,FRI2022 @1F3E5C,207254,FBFFF5FFFEFF,-0.5,-1.1,-0.2,,STANDING
09/05/2024 13:49:38.848,1539,FRI2022 @1F3E5C,207257,FCFF0500F5FF,-0.4,0.5,-1.1,,STANDING
09/05/2024 13:49:38.848,1539,FRI2022 @1F3E5C,207259,FCFF1000EEFF,-0.4,1.6,-1.8,,STANDING
09/05/2024 13:49:38.899,1590,FRI2022 @1F3E5C,207262,0D001200F0FF,1.3,1.8,-1.6,,STANDING
09/05/2024 13:49:38.903,1594,FRI2022 @1F3E5C,207264,24001700F5FF,3.6,2.3,-1.1,,STANDING
09/05/2024 13:49:38.903,1594,FRI2022 @1F3E5C,207267,3A001400F4FF,5.8,2.0,-1.2,,STANDING
09/05/2024 13:49:38.945,1636,FRI2022 @1F3E5C,207272,4F002100EAFF,7.9,3.3,-2.2,,STANDING
09/05/2024 13:49:38.944,1635,FRI2022 @1F3E5C,207269,10000200DBFF,1.6,0.2,-3.7,,STANDING
09/05/2024 13:49:38.993,1684,FRI2022 @1F3E5C,207274,50002A00EDFF,8.0,4.2,-1.9,,STANDING
09/05/2024 13:49:38.995,1686,FRI2022 @1F3E5C,207277,5E002100F0FF,9.4,3.3,-1.6,,STANDING
09/05/2024 13:49:38.997,1688,FRI2022 @1F3E5C,207279,5F003C00F0FF,9.5,6.0,-1.6,,STANDING
09/05/2024 13:49:39.043,1734,FRI2022 @1F3E5C,207282,70003300F5FF,11.2,5.1,-1.1,,STANDING
09/05/2024 13:49:39.141,1832,FRI2022 @1F3E5C,207293,71002A00F6FF,11.3,4.2,-1.0,,STANDING
09/05/2024 13:49:39.143,1834,FRI2022 @1F3E5C,207294,8D002C000200,14.1,4.4,0.2,,STANDING
09/05/2024 13:49:39.143,1834,FRI2022 @1F3E5C,207297,8D002A000000,14.1,4.2,0.0,,STANDING
09/05/2024 13:49:39.142,1833,FRI2022 @1F3E5C,207293,8D002D000200,14.1,4.5,0.2,,STANDING
