Log start on,2024-05-08 18:24:32
Feature,Gyroscope
Nodes,AM1V420 @1F3E5C, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
08/05/2024 18:24:32.433,68,AM1V420 @1F3E5C,22957,ECFF0400FFFF,-2.0,0.4,-0.1,,STANDING
08/05/2024 18:24:32.524,159,AM1V420 @1F3E5C,22967,F0FF11000200,-1.6,1.7,0.2,,STANDING
08/05/2024 18:24:32.525,160,AM1V420 @1F3E5C,22970,F3FF0C000200,-1.3,1.2,0.2,,STANDING
08/05/2024 18:24:32.579,214,AM1V420 @1F3E5C,22972,FEFF02000300,-0.2,0.2,0.3,,STANDING
08/05/2024 18:24:32.580,215,AM1V420 @1F3E5C,22975,0300FEFF0400,0.3,-0.2,0.4,,STANDING
08/05/2024 18:24:32.580,215,AM1V420 @1F3E5C,22977,000002000200,0.0,0.2,0.2,,STANDING
08/05/2024 18:24:32.623,258,AM1V420 @1F3E5C,22982,000011000200,0.0,1.7,0.2,,STANDING
08/05/2024 18:24:32.623,258,AM1V420 @1F3E5C,22980,020011000200,0.2,1.7,0.2,,STANDING
08/05/2024 18:24:32.671,306,AM1V420 @1F3E5C,22985,FDFF12000100,-0.3,1.8,0.1,,STANDING
08/05/2024 18:24:32.671,306,AM1V420 @1F3E5C,22987,0700FEFF0000,0.7,-0.2,0.0,,STANDING
08/05/2024 18:24:32.723,358,AM1V420 @1F3E5C,22992,020011000000,0.2,1.7,0.0,,STANDING
08/05/2024 18:24:32.723,357,AM1V420 @1F3E5C,22990,020002000000,0.2,0.2,0.0,,STANDING
08/05/2024 18:24:32.724,359,AM1V420 @1F3E5C,22995,03000F000000,0.3,1.5,0.0,,STANDING
08/05/2024 18:24:32.770,405,AM1V420 @1F3E5C,22997,06000500FEFF,0.6,0.5,-0.2,,STANDING
08/05/2024 18:24:32.770,406,AM1V420 @1F3E5C,23000,06000000FEFF,0.6,0.0,-0.2,,STANDING
08/05/2024 18:24:32.821,454,AM1V420 @1F3E5C,23002,06000000FEFF,0.6,0.0,-0.2,,STANDING
08/05/2024 18:24:32.821,456,AM1V420 @1F3E5C,23007,0B000000FEFF,1.1,0.0,-0.2,,STANDING
08/05/2024 18:24:32.820,455,AM1V420 @1F3E5C,23005,0C000400FFFF,1.2,0.4,-0.1,,STANDING
08/05/2024 18:24:32.867,503,AM1V420 @1F3E5C,23010,0900FCFFFDFF,0.9,-0.4,-0.3,,STANDING
08/05/2024 18:24:32.869,504,AM1V420 @1F3E5C,23012,0B00FAFFFDFF,1.1,-0.6,-0.3,,STANDING
08/05/2024 18:24:32.915,550,AM1V420 @1F3E5C,23015,0E00FCFFFDFF,1.4,-0.4,-0.3,,STANDING
08/05/2024 18:24:32.919,554,AM1V420 @1F3E5C,23017,0E00FDFFFCFF,1.4,-0.3,-0.4,,STANDING
08/05/2024 18:24:32.920,555,AM1V420 @1F3E5C,23020,0800FAFFFCFF,0.8,-0.6,-0.4,,STANDING
08/05/2024 18:24:32.965,600,AM1V420 @1F3E5C,23025,0600FAFFFBFF,0.6,-0.6,-0.5,,STANDING
08/05/2024 18:24:32.963,598,AM1V420 @1F3E5C,23022,0400F9FFFCFF,0.4,-0.7,-0.4,,STANDING
08/05/2024 18:24:33.013,649,AM1V420 @1F3E5C,23030,0900FCFFFEFF,0.9,-0.4,-0.2,,STANDING
08/05/2024 18:24:33.013,648,AM1V420 @1F3E5C,23027,0900FBFFFDFF,0.9,-0.5,-0.3,,STANDING
08/05/2024 18:24:33.015,650,AM1V420 @1F3E5C,23032,0900F9FFFDFF,0.9,-0.7,-0.3,,STANDING
08/05/2024 18:24:33.062,696,AM1V420 @1F3E5C,23035,0E000000FEFF,1.4,0.0,-0.2,,STANDING
08/05/2024 18:24:33.064,699,AM1V420 @1F3E5C,23037,060001000000,0.6,0.1,0.0,,STANDING
08/05/2024 18:24:33.109,744,AM1V420 @1F3E5C,23040,1B00E4FFFCFF,2.7,-2.8,-0.4,,STANDING
08/05/2024 18:24:33.110,745,AM1V420 @1F3E5C,23042,0700EBFFFEFF,0.7,-2.1,-0.2,,STANDING
08/05/2024 18:24:33.162,797,AM1V420 @1F3E5C,23050,0B00E9FFFCFF,1.1,-2.3,-0.4,,STANDING
08/05/2024 18:24:33.162,796,AM1V420 @1F3E5C,23047,0000E7FFFDFF,0.0,-2.5,-0.3,,STANDING
08/05/2024 18:24:33.161,796,AM1V420 @1F3E5C,23045,F7FF0B000000,-0.9,1.1,0.0,,STANDING
08/05/2024 18:24:33.209,844,AM1V420 @1F3E5C,23052,080008000000,0.8,0.8,0.0,,STANDING
08/05/2024 18:24:33.210,845,AM1V420 @1F3E5C,23055,0A0006000000,1.0,0.6,0.0,,STANDING
08/05/2024 18:24:33.257,892,AM1V420 @1F3E5C,23057,090000000000,0.9,0.0,0.0,,STANDING
08/05/2024 18:24:33.258,893,AM1V420 @1F3E5C,23060,0C00FCFF0000,1.2,-0.4,0.0,,STANDING
08/05/2024 18:24:33.260,895,AM1V420 @1F3E5C,23062,0A0000000000,1.0,0.0,0.0,,STANDING
08/05/2024 18:24:33.304,940,AM1V420 @1F3E5C,23065,060003000000,0.6,0.3,0.0,,STANDING
08/05/2024 18:24:33.305,940,AM1V420 @1F3E5C,23067,FFFF0A000000,-0.1,1.0,0.0,,STANDING
08/05/2024 18:24:33.354,989,AM1V420 @1F3E5C,23070,F5FF0E000000,-1.1,1.4,0.0,,STANDING
08/05/2024 18:24:33.402,1036,AM1V420 @1F3E5C,23081,FAFF10000000,-0.6,1.6,0.0,,STANDING
08/05/2024 18:24:33.451,1086,AM1V420 @1F3E5C,23082,FAFF11000200,-0.6,1.7,0.2,,STANDING
08/05/2024 18:24:33.451,1086,AM1V420 @1F3E5C,23081,F7FF10000100,-0.9,1.6,0.1,,STANDING
08/05/2024 18:24:33.451,1086,AM1V420 @1F3E5C,23085,FEFF12000300,-0.2,1.8,0.3,,STANDING
08/05/2024 18:24:33.500,1135,AM1V420 @1F3E5C,23090,FBFF04000200,-0.5,0.4,0.2,,STANDING
08/05/2024 18:24:33.499,1134,AM1V420 @1F3E5C,23087,FCFF0D000200,-0.4,1.3,0.2,,STANDING
08/05/2024 18:24:33.505,1140,AM1V420 @1F3E5C,23092,FBFF02000100,-0.5,0.2,0.1,,STANDING
08/05/2024 18:24:33.551,1186,AM1V420 @1F3E5C,23097,F8FF02000100,-0.8,0.2,0.1,,STANDING
08/05/2024 18:24:33.551,1186,AM1V420 @1F3E5C,23095,F9FF02000100,-0.7,0.2,0.1,,STANDING
08/05/2024 18:24:33.597,1232,AM1V420 @1F3E5C,23102,FEFF0A000200,-0.2,1.0,0.2,,STANDING
08/05/2024 18:24:33.596,1231,AM1V420 @1F3E5C,23100,FDFF0A000200,-0.3,1.0,0.2,,STANDING
08/05/2024 18:24:33.599,1234,AM1V420 @1F3E5C,23105,F9FF0A000200,-0.7,1.0,0.2,,STANDING
08/05/2024 18:24:33.647,1282,AM1V420 @1F3E5C,23110,F7FF0D000200,-0.9,1.3,0.2,,STANDING
08/05/2024 18:24:33.646,1281,AM1V420 @1F3E5C,23107,F9FF10000300,-0.7,1.6,0.3,,STANDING
08/05/2024 18:24:33.696,1331,AM1V420 @1F3E5C,23117,F7FFFEFF0200,-0.9,-0.2,0.2,,STANDING
08/05/2024 18:24:33.696,1331,AM1V420 @1F3E5C,23115,FAFF03000300,-0.6,0.3,0.3,,STANDING
08/05/2024 18:24:33.695,1330,AM1V420 @1F3E5C,23112,F9FF08000200,-0.7,0.8,0.2,,STANDING
08/05/2024 18:24:33.745,1380,AM1V420 @1F3E5C,23122,FCFF12000500,-0.4,1.8,0.5,,STANDING
08/05/2024 18:24:33.745,1380,AM1V420 @1F3E5C,23120,FFFF04000300,-0.1,0.4,0.3,,STANDING
08/05/2024 18:24:33.792,1427,AM1V420 @1F3E5C,23127,0900EFFF0000,0.9,-1.7,0.0,,STANDING
08/05/2024 18:24:33.793,1428,AM1V420 @1F3E5C,23130,0200F7FF0200,0.2,-0.9,0.2,,STANDING
08/05/2024 18:24:33.792,1427,AM1V420 @1F3E5C,23125,FDFF02000300,-0.3,0.2,0.3,,STANDING
