Log start on,2023-01-07 14:02:40
Feature,Gyroscope
Nodes,AM1V420 @1F3E5C, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
07/01/2023 14:02:40.134,53,AM1V420 @1F3E5C,203693,FCFF8C00A7FF,-0.4,14.0,-8.9,,WALKING
07/01/2023 14:02:40.182,101,AM1V420 @1F3E5C,203696,2E0039009BFF,4.6,5.7,-10.1,,WALKING
07/01/2023 14:02:40.182,101,AM1V420 @1F3E5C,203698,5F00C4FF93FF,9.5,-6.0,-10.9,,WALKING
07/01/2023 14:02:40.231,150,AM1V420 @1F3E5C,203701,5200A5FF9CFF,8.2,-9.1,-10.0,,WALKING
07/01/2023 14:02:40.233,152,AM1V420 @1F3E5C,203706,0100D4FF93FF,0.1,-4.4,-10.9,,WALKING
07/01/2023 14:02:40.231,150,AM1V420 @1F3E5C,203703,0F00FFFFA8FF,1.5,-0.1,-8.8,,WALKING
07/01/2023 14:02:40.282,201,AM1V420 @1F3E5C,203711,EDFFE3FEA5FF,-1.9,-28.5,-9.1,,WALKING
07/01/2023 14:02:40.281,200,AM1V420 @1F3E5C,203708,D9FFA5FE86FF,-3.9,-34.7,-12.2,,WALKING
07/01/2023 14:02:40.329,248,AM1V420 @1F3E5C,203716,9D00AC003D00,15.7,17.2,6.1,,WALKING
07/01/2023 14:02:40.329,248,AM1V420 @1F3E5C,203713,A800DAFFE4FF,16.8,-3.8,-2.8,,WALKING
07/01/2023 14:02:40.330,249,AM1V420 @1F3E5C,203718,AD0053006300,17.3,8.3,9.9,,WALKING
07/01/2023 14:02:40.377,296,AM1V420 @1F3E5C,203721,D800D1FF5B00,21.6,-4.7,9.1,,WALKING
07/01/2023 14:02:40.378,297,AM1V420 @1F3E5C,203723,9A00B1FF4A00,15.4,-7.9,7.4,,WALKING
07/01/2023 14:02:40.427,346,AM1V420 @1F3E5C,203726,A500D0FF6700,16.5,-4.8,10.3,,WALKING
07/01/2023 14:02:40.427,346,AM1V420 @1F3E5C,203728,7E0008008700,12.6,0.8,13.5,,WALKING
07/01/2023 14:02:40.429,348,AM1V420 @1F3E5C,203731,310070009700,4.9,11.2,15.1,,WALKING
07/01/2023 14:02:40.475,394,AM1V420 @1F3E5C,203733,E7FF82009B00,-2.5,13.0,15.5,,WALKING
07/01/2023 14:02:40.476,395,AM1V420 @1F3E5C,203736,E2FF5A009C00,-3.0,9.0,15.6,,WALKING
07/01/2023 14:02:40.525,444,AM1V420 @1F3E5C,203741,11004F009700,1.7,7.9,15.1,,WALKING
07/01/2023 14:02:40.524,443,AM1V420 @1F3E5C,203738,010051009E00,0.1,8.1,15.8,,WALKING
07/01/2023 14:02:40.573,492,AM1V420 @1F3E5C,203743,D9FF40008900,-3.9,6.4,13.7,,WALKING
07/01/2023 14:02:40.574,493,AM1V420 @1F3E5C,203748,C1FFFCFF5B00,-6.3,-0.4,9.1,,WALKING
07/01/2023 14:02:40.574,493,AM1V420 @1F3E5C,203746,BEFF2E007100,-6.6,4.6,11.3,,WALKING
07/01/2023 14:02:40.620,539,AM1V420 @1F3E5C,203751,E6FFF9FF5600,-2.6,-0.7,8.6,,WALKING
07/01/2023 14:02:40.621,540,AM1V420 @1F3E5C,203753,DDFFC6FF4700,-3.5,-5.8,7.1,,WALKING
07/01/2023 14:02:40.670,589,AM1V420 @1F3E5C,203758,A9FFC3FF3800,-8.7,-6.1,5.6,,WALKING
07/01/2023 14:02:40.671,590,AM1V420 @1F3E5C,203761,6DFFBDFF4500,-14.7,-6.7,6.9,,WALKING
07/01/2023 14:02:40.670,589,AM1V420 @1F3E5C,203756,E7FFA7FF3400,-2.5,-8.9,5.2,,WALKING
07/01/2023 14:02:40.719,638,AM1V420 @1F3E5C,203763,6FFF8FFF5400,-14.5,-11.3,8.4,,WALKING
07/01/2023 14:02:40.719,638,AM1V420 @1F3E5C,203766,5AFF89FF7100,-16.6,-11.9,11.3,,WALKING
07/01/2023 14:02:40.771,690,AM1V420 @1F3E5C,203773,3CFF00FF8400,-19.6,-25.6,13.2,,WALKING
07/01/2023 14:02:40.771,690,AM1V420 @1F3E5C,203771,E4FF1C009600,-2.8,2.8,15.0,,WALKING
07/01/2023 14:02:40.770,689,AM1V420 @1F3E5C,203768,A0FFE7FF8900,-9.6,-2.5,13.7,,WALKING
07/01/2023 14:02:40.817,736,AM1V420 @1F3E5C,203778,31FFB4005700,-20.7,18.0,8.7,,WALKING
07/01/2023 14:02:40.817,736,AM1V420 @1F3E5C,203776,4DFF8DFF7A00,-17.9,-11.5,12.2,,WALKING
07/01/2023 14:02:40.865,784,AM1V420 @1F3E5C,203781,02FFFA00EEFF,-25.4,25.0,-1.8,,WALKING
07/01/2023 14:02:40.867,786,AM1V420 @1F3E5C,203786,5DFFEBFF80FF,-16.3,-2.1,-12.8,,WALKING
07/01/2023 14:02:40.866,785,AM1V420 @1F3E5C,203783,29FF9E0099FF,-21.5,15.8,-10.3,,WALKING
07/01/2023 14:02:40.918,837,AM1V420 @1F3E5C,203791,19FF0000AFFF,-23.1,0.0,-8.1,,WALKING
07/01/2023 14:02:40.918,837,AM1V420 @1F3E5C,203788,6AFFF5FFA1FF,-15.0,-1.1,-9.5,,WALKING
07/01/2023 14:02:40.963,882,AM1V420 @1F3E5C,203793,2AFF3B00A5FF,-21.4,5.9,-9.1,,WALKING
07/01/2023 14:02:40.966,885,AM1V420 @1F3E5C,203796,74FF74009DFF,-14.0,11.6,-9.9,,WALKING
07/01/2023 14:02:41.015,934,AM1V420 @1F3E5C,203803,96FFFFFF94FF,-10.6,-0.1,-10.8,,WALKING
07/01/2023 14:02:41.014,933,AM1V420 @1F3E5C,203801,9EFF02009AFF,-9.8,0.2,-10.2,,WALKING
07/01/2023 14:02:41.013,932,AM1V420 @1F3E5C,203798,80FF4800A1FF,-12.8,7.2,-9.5,,WALKING
07/01/2023 14:02:41.062,981,AM1V420 @1F3E5C,203806,9EFF25009BFF,-9.8,3.7,-10.1,,WALKING
07/01/2023 14:02:41.063,982,AM1V420 @1F3E5C,203808,C4FF2C00A3FF,-6.0,4.4,-9.3,,WALKING
07/01/2023 14:02:41.108,1027,AM1V420 @1F3E5C,203813,D6FF1800A6FF,-4.2,2.4,-9.0,,WALKING
07/01/2023 14:02:41.107,1026,AM1V420 @1F3E5C,203811,DDFF1700A6FF,-3.5,2.3,-9.0,,WALKING
07/01/2023 14:02:41.111,1030,AM1V420 @1F3E5C,203816,DEFF1700AAFF,-3.4,2.3,-8.6,,WALKING
07/01/2023 14:02:41.157,1076,AM1V420 @1F3E5C,203818,13001000B1FF,1.9,1.6,-7.9,,WALKING
07/01/2023 14:02:41.158,1077,AM1V420 @1F3E5C,203821,3B003000B0FF,5.9,4.8,-8.0,,WALKING
07/01/2023 14:02:41.205,1124,AM1V420 @1F3E5C,203823,2300BC00AEFF,3.5,18.8,-8.2,,WALKING
07/01/2023 14:02:41.210,1129,AM1V420 @1F3E5C,203826,2200B700A1FF,3.4,18.3,-9.5,,WALKING
07/01/2023 14:02:41.210,1129,AM1V420 @1F3E5C,203828,7E0031008CFF,12.6,4.9,-11.6,,WALKING
07/01/2023 14:02:41.255,1174,AM1V420 @1F3E5C,203833,8C00E8FF93FF,14.0,-2.4,-10.9,,WALKING
07/01/2023 14:02:41.255,1174,AM1V420 @1F3E5C,203831,BA00B6FF80FF,18.6,-7.4,-12.8,,WALKING
07/01/2023 14:02:41.305,1224,AM1V420 @1F3E5C,203838,F7FFF6FE7BFF,-0.9,-26.6,-13.3,,WALKING
07/01/2023 14:02:41.305,1224,AM1V420 @1F3E5C,203836,5400FEFF95FF,8.4,-0.2,-10.7,,WALKING
07/01/2023 14:02:41.352,1271,AM1V420 @1F3E5C,203843,AD008DFFB3FF,17.3,-11.5,-7.7,,WALKING
07/01/2023 14:02:41.352,1271,AM1V420 @1F3E5C,203841,F8FF91FE7CFF,-0.8,-36.7,-13.2,,WALKING
07/01/2023 14:02:41.356,1275,AM1V420 @1F3E5C,203846,F200CF001700,24.2,20.7,2.3,,WALKING
07/01/2023 14:02:41.400,1319,AM1V420 @1F3E5C,203848,D200C9005D00,21.0,20.1,9.3,,WALKING
07/01/2023 14:02:41.403,1322,AM1V420 @1F3E5C,203851,460152005900,32.6,8.2,8.9,,WALKING
07/01/2023 14:02:41.452,1371,AM1V420 @1F3E5C,203856,5D010A003500,34.9,1.0,5.3,,WALKING
07/01/2023 14:02:41.452,1371,AM1V420 @1F3E5C,203853,7B0117003000,37.9,2.3,4.8,,WALKING
07/01/2023 14:02:41.454,1373,AM1V420 @1F3E5C,203858,0301EDFF5600,25.9,-1.9,8.6,,WALKING
07/01/2023 14:02:41.500,1419,AM1V420 @1F3E5C,203861,BD0017007A00,18.9,2.3,12.2,,WALKING
07/01/2023 14:02:41.500,1419,AM1V420 @1F3E5C,203863,660048009600,10.2,7.2,15.0,,WALKING
07/01/2023 14:02:41.549,1468,AM1V420 @1F3E5C,203868,1C00CDFFA300,2.8,-5.1,16.3,,WALKING
07/01/2023 14:02:41.549,1468,AM1V420 @1F3E5C,203866,3F0023009E00,6.3,3.5,15.8,,WALKING
07/01/2023 14:02:41.551,1470,AM1V420 @1F3E5C,203871,3200C0FFA300,5.0,-6.4,16.3,,WALKING
07/01/2023 14:02:41.597,1516,AM1V420 @1F3E5C,203876,160089FF9300,2.2,-11.9,14.7,,WALKING
07/01/2023 14:02:41.596,1515,AM1V420 @1F3E5C,203873,3800ACFF9C00,5.6,-8.4,15.6,,WALKING
07/01/2023 14:02:41.647,1566,AM1V420 @1F3E5C,203881,09004DFF7200,0.9,-17.9,11.4,,WALKING
07/01/2023 14:02:41.647,1566,AM1V420 @1F3E5C,203878,F9FF75FF8400,-0.7,-13.9,13.2,,WALKING
07/01/2023 14:02:41.648,1567,AM1V420 @1F3E5C,203883,4F0057FF5F00,7.9,-16.9,9.5,,WALKING
07/01/2023 14:02:41.694,1614,AM1V420 @1F3E5C,203886,5B0064FF4600,9.1,-15.6,7.0,,WALKING
07/01/2023 14:02:41.695,1614,AM1V420 @1F3E5C,203888,43006BFF3800,6.7,-14.9,5.6,,WALKING
07/01/2023 14:02:41.744,1663,AM1V420 @1F3E5C,203893,B6FFA8FF3500,-7.4,-8.8,5.3,,WALKING
07/01/2023 14:02:41.743,1662,AM1V420 @1F3E5C,203891,040082FF3100,0.4,-12.6,4.9,,WALKING
07/01/2023 14:02:41.795,1714,AM1V420 @1F3E5C,203901,F0FFE5FF7700,-1.6,-2.7,11.9,,WALKING
07/01/2023 14:02:41.793,1712,AM1V420 @1F3E5C,203896,CDFF9CFF4700,-5.1,-10.0,7.1,,WALKING
07/01/2023 14:02:41.794,1713,AM1V420 @1F3E5C,203898,A3FFB3FF6800,-9.3,-7.7,10.4,,WALKING
07/01/2023 14:02:41.843,1762,AM1V420 @1F3E5C,203906,3A004F008000,5.8,7.9,12.8,,WALKING
07/01/2023 14:02:41.842,1761,AM1V420 @1F3E5C,203903,4F0056007900,7.9,8.6,12.1,,WALKING
07/01/2023 14:02:41.892,1811,AM1V420 @1F3E5C,203911,7BFFB8FF8C00,-13.3,-7.2,14.0,,WALKING
07/01/2023 14:02:41.891,1810,AM1V420 @1F3E5C,203908,8EFF12FF7200,-11.4,-23.8,11.4,,WALKING
07/01/2023 14:02:41.894,1813,AM1V420 @1F3E5C,203913,92FF3D006C00,-11.0,6.1,10.8,,WALKING
07/01/2023 14:02:41.941,1860,AM1V420 @1F3E5C,203918,0AFF6900A1FF,-24.6,10.5,-9.5,,WALKING
07/01/2023 14:02:41.939,1858,AM1V420 @1F3E5C,203916,64FFE0000900,-15.6,22.4,0.9,,WALKING
07/01/2023 14:02:41.990,1909,AM1V420 @1F3E5C,203923,8FFF0700A2FF,-11.3,0.7,-9.4,,WALKING
07/01/2023 14:02:41.990,1909,AM1V420 @1F3E5C,203926,B8FF6B00CBFF,-7.2,10.7,-5.3,,WALKING
07/01/2023 14:02:41.989,1908,AM1V420 @1F3E5C,203921,38FFD2FF7EFF,-20.0,-4.6,-13.0,,WALKING
07/01/2023 14:02:42.037,1956,AM1V420 @1F3E5C,203928,D9FF8900CBFF,-3.9,13.7,-5.3,,WALKING
07/01/2023 14:02:42.038,1957,AM1V420 @1F3E5C,203931,1E009F00C0FF,3.0,15.9,-6.4,,WALKING
07/01/2023 14:02:42.086,2005,AM1V420 @1F3E5C,203933,F9FF6B00AAFF,-0.7,10.7,-8.6,,WALKING
07/01/2023 14:02:42.087,2006,AM1V420 @1F3E5C,203936,D4FF790089FF,-4.4,12.1,-11.9,,WALKING
07/01/2023 14:02:42.091,2010,AM1V420 @1F3E5C,203938,CCFF590066FF,-5.2,8.9,-15.4,,WALKING
07/01/2023 14:02:42.133,2052,AM1V420 @1F3E5C,203943,D8FF3C007BFF,-4.0,6.0,-13.3,,WALKING
07/01/2023 14:02:42.131,2050,AM1V420 @1F3E5C,203941,C0FF51006BFF,-6.4,8.1,-14.9,,WALKING
07/01/2023 14:02:42.182,2101,AM1V420 @1F3E5C,203946,EDFF21008BFF,-1.9,3.3,-11.7,,WALKING
07/01/2023 14:02:42.183,2102,AM1V420 @1F3E5C,203948,110024009AFF,1.7,3.6,-10.2,,WALKING
07/01/2023 14:02:42.232,2151,AM1V420 @1F3E5C,203951,1A002800A8FF,2.6,4.0,-8.8,,WALKING
07/01/2023 14:02:42.234,2153,AM1V420 @1F3E5C,203956,4800EEFF88FF,7.2,-1.8,-12.0,,WALKING
07/01/2023 14:02:42.232,2151,AM1V420 @1F3E5C,203953,27000200A2FF,3.9,0.2,-9.4,,WALKING
07/01/2023 14:02:42.281,2200,AM1V420 @1F3E5C,203958,5A00210066FF,9.0,3.3,-15.4,,WALKING
07/01/2023 14:02:42.282,2201,AM1V420 @1F3E5C,203961,3600820053FF,5.4,13.0,-17.3,,WALKING
07/01/2023 14:02:42.331,2250,AM1V420 @1F3E5C,203968,C100D4FF46FF,19.3,-4.4,-18.6,,WALKING
07/01/2023 14:02:42.331,2250,AM1V420 @1F3E5C,203966,A10022003DFF,16.1,3.4,-19.5,,WALKING
07/01/2023 14:02:42.330,2249,AM1V420 @1F3E5C,203963,5600870045FF,8.6,13.5,-18.7,,WALKING
07/01/2023 14:02:42.378,2297,AM1V420 @1F3E5C,203971,56002B0070FF,8.6,4.3,-14.4,,WALKING
07/01/2023 14:02:42.382,2301,AM1V420 @1F3E5C,203973,7100510076FF,11.3,8.1,-13.8,,WALKING
07/01/2023 14:02:42.427,2346,AM1V420 @1F3E5C,203976,5F0062FF75FF,9.5,-15.8,-13.9,,WALKING
07/01/2023 14:02:42.429,2348,AM1V420 @1F3E5C,203981,A10064FF93FF,16.1,-15.6,-10.9,,WALKING
07/01/2023 14:02:42.429,2348,AM1V420 @1F3E5C,203978,F7FF1CFF73FF,-0.9,-22.8,-14.1,,WALKING
07/01/2023 14:02:42.475,2394,AM1V420 @1F3E5C,203986,5E0185002F00,35.0,13.3,4.7,,WALKING
07/01/2023 14:02:42.475,2394,AM1V420 @1F3E5C,203983,4D019700E8FF,33.3,15.1,-2.4,,WALKING
07/01/2023 14:02:42.525,2444,AM1V420 @1F3E5C,203988,AC0133004700,42.8,5.1,7.1,,WALKING
07/01/2023 14:02:42.529,2448,AM1V420 @1F3E5C,203991,A3013B002700,41.9,5.9,3.9,,WALKING
07/01/2023 14:02:42.573,2492,AM1V420 @1F3E5C,203993,5A0153000E00,34.6,8.3,1.4,,WALKING
07/01/2023 14:02:42.575,2494,AM1V420 @1F3E5C,203998,110155004700,27.3,8.5,7.1,,WALKING
07/01/2023 14:02:42.574,2493,AM1V420 @1F3E5C,203996,250143002100,29.3,6.7,3.3,,WALKING
07/01/2023 14:02:42.620,2539,AM1V420 @1F3E5C,204003,F7005D008200,24.7,9.3,13.0,,WALKING
07/01/2023 14:02:42.619,2538,AM1V420 @1F3E5C,204001,0F0167006E00,27.1,10.3,11.0,,WALKING
07/01/2023 14:02:42.670,2589,AM1V420 @1F3E5C,204008,07012D008A00,26.3,4.5,13.8,,WALKING
07/01/2023 14:02:42.673,2592,AM1V420 @1F3E5C,204011,030117008400,25.9,2.3,13.2,,WALKING
07/01/2023 14:02:42.670,2589,AM1V420 @1F3E5C,204006,F50020008500,24.5,3.2,13.3,,WALKING
07/01/2023 14:02:42.721,2640,AM1V420 @1F3E5C,204016,930013006600,14.7,1.9,10.2,,WALKING
07/01/2023 14:02:42.720,2639,AM1V420 @1F3E5C,204013,C4000C007400,19.6,1.2,11.6,,WALKING
07/01/2023 14:02:42.768,2687,AM1V420 @1F3E5C,204018,7200F9FF5D00,11.4,-0.7,9.3,,WALKING
07/01/2023 14:02:42.769,2688,AM1V420 @1F3E5C,204021,5200C8FF5700,8.2,-5.6,8.7,,WALKING
07/01/2023 14:02:42.769,2688,AM1V420 @1F3E5C,204023,4B00B1FF5100,7.5,-7.9,8.1,,WALKING
07/01/2023 14:02:42.818,2737,AM1V420 @1F3E5C,204028,DDFFC4FF5F00,-3.5,-6.0,9.5,,WALKING
07/01/2023 14:02:42.817,2736,AM1V420 @1F3E5C,204026,2A00B7FF5100,4.2,-7.3,8.1,,WALKING
07/01/2023 14:02:42.867,2786,AM1V420 @1F3E5C,204033,66FFB1FF7600,-15.4,-7.9,11.8,,WALKING
07/01/2023 14:02:42.866,2785,AM1V420 @1F3E5C,204031,9CFFBAFF6B00,-10.0,-7.0,10.7,,WALKING
07/01/2023 14:02:42.914,2833,AM1V420 @1F3E5C,204036,5FFF8EFF6F00,-16.1,-11.4,11.1,,WALKING
07/01/2023 14:02:42.916,2835,AM1V420 @1F3E5C,204041,0B005B006600,1.1,9.1,10.2,,WALKING
07/01/2023 14:02:42.915,2834,AM1V420 @1F3E5C,204038,BFFF21006600,-6.5,3.3,10.2,,WALKING
07/01/2023 14:02:42.962,2881,AM1V420 @1F3E5C,204043,12FF77FF5A00,-23.8,-13.7,9.0,,WALKING
07/01/2023 14:02:42.965,2884,AM1V420 @1F3E5C,204046,DDFE84FE4800,-29.1,-38.0,7.2,,WALKING
07/01/2023 14:02:43.012,2931,AM1V420 @1F3E5C,204048,D7FE9CFF5A00,-29.7,-10.0,9.0,,WALKING
