Log start on,2022-12-26 16:35:38
Feature,Accelerometer
Nodes,AM1V420 @1F3E5C, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
26/12/2022 16:35:38.778,6,AM1V420 @1F3E5C,55948,C503D8FFD7FE,965,-40,-297,,STANDING
26/12/2022 16:35:38.874,102,AM1V420 @1F3E5C,55958,BE033900ECFE,958,57,-276,,STANDING
26/12/2022 16:35:38.876,104,AM1V420 @1F3E5C,55961,C0031500E9FE,960,21,-279,,STANDING
26/12/2022 16:35:38.926,153,AM1V420 @1F3E5C,55963,CA030900CBFE,970,9,-309,,STANDING
26/12/2022 16:35:38.926,154,AM1V420 @1F3E5C,55968,D5031400A8FE,981,20,-344,,STANDING
26/12/2022 16:35:38.926,154,AM1V420 @1F3E5C,55966,D0030500C7FE,976,5,-313,,STANDING
26/12/2022 16:35:38.974,202,AM1V420 @1F3E5C,55973,BA0333009DFE,954,51,-355,,STANDING
26/12/2022 16:35:38.974,202,AM1V420 @1F3E5C,55971,C903250095FE,969,37,-363,,STANDING
26/12/2022 16:35:39.020,248,AM1V420 @1F3E5C,55976,B0035100B0FE,944,81,-336,,STANDING
26/12/2022 16:35:39.020,248,AM1V420 @1F3E5C,55978,B1036100B3FE,945,97,-333,,STANDING
26/12/2022 16:35:39.022,250,AM1V420 @1F3E5C,55981,B2035D00B2FE,946,93,-334,,STANDING
26/12/2022 16:35:39.071,299,AM1V420 @1F3E5C,55983,AC034C00B6FE,940,76,-330,,STANDING
26/12/2022 16:35:39.072,300,AM1V420 @1F3E5C,55986,A1033C00C7FE,929,60,-313,,STANDING
26/12/2022 16:35:39.121,349,AM1V420 @1F3E5C,55991,9D032D00DAFE,925,45,-294,,STANDING
26/12/2022 16:35:39.121,348,AM1V420 @1F3E5C,55988,9A032E00C9FE,922,46,-311,,STANDING
26/12/2022 16:35:39.169,397,AM1V420 @1F3E5C,55996,B2032200D9FE,946,34,-295,,STANDING
26/12/2022 16:35:39.169,397,AM1V420 @1F3E5C,55993,AA032A00D9FE,938,42,-295,,STANDING
26/12/2022 16:35:39.169,397,AM1V420 @1F3E5C,55998,BC031C00D8FE,956,28,-296,,STANDING
26/12/2022 16:35:39.218,446,AM1V420 @1F3E5C,56003,C4030000D7FE,964,0,-297,,STANDING
26/12/2022 16:35:39.218,446,AM1V420 @1F3E5C,56001,C5031000D4FE,965,16,-300,,STANDING
26/12/2022 16:35:39.267,494,AM1V420 @1F3E5C,56006,BD03F2FFD8FE,957,-14,-296,,STANDING
26/12/2022 16:35:39.267,495,AM1V420 @1F3E5C,56011,BA03E8FFD4FE,954,-24,-300,,STANDING
26/12/2022 16:35:39.267,495,AM1V420 @1F3E5C,56008,BA03ECFFD8FE,954,-20,-296,,STANDING
26/12/2022 16:35:39.315,543,AM1V420 @1F3E5C,56013,BF03E9FFCEFE,959,-23,-306,,STANDING
26/12/2022 16:35:39.316,544,AM1V420 @1F3E5C,56016,C303F0FFC6FE,963,-16,-314,,STANDING
26/12/2022 16:35:39.363,591,AM1V420 @1F3E5C,56018,C603FDFFC7FE,966,-3,-313,,STANDING
26/12/2022 16:35:39.364,592,AM1V420 @1F3E5C,56023,C1030D00D9FE,961,13,-295,,STANDING
26/12/2022 16:35:39.363,592,AM1V420 @1F3E5C,56021,C6030800CDFE,966,8,-307,,STANDING
26/12/2022 16:35:39.413,641,AM1V420 @1F3E5C,56028,BD030D00E5FE,957,13,-283,,STANDING
26/12/2022 16:35:39.413,641,AM1V420 @1F3E5C,56026,BD030D00E1FE,957,13,-287,,STANDING
26/12/2022 16:35:39.462,690,AM1V420 @1F3E5C,56033,B2030A00E9FE,946,10,-279,,STANDING
26/12/2022 16:35:39.461,689,AM1V420 @1F3E5C,56031,BC030D00E9FE,956,13,-279,,STANDING
26/12/2022 16:35:39.512,740,AM1V420 @1F3E5C,56038,BA03F1FFE9FE,954,-15,-279,,STANDING
26/12/2022 16:35:39.511,739,AM1V420 @1F3E5C,56036,B5030000E7FE,949,0,-281,,STANDING
26/12/2022 16:35:39.513,741,AM1V420 @1F3E5C,56041,C603E3FFE5FE,966,-29,-283,,STANDING
26/12/2022 16:35:39.559,787,AM1V420 @1F3E5C,56046,DD03F4FFDAFE,989,-12,-294,,STANDING
26/12/2022 16:35:39.559,787,AM1V420 @1F3E5C,56043,D003DFFFF2FE,976,-33,-270,,STANDING
26/12/2022 16:35:39.609,837,AM1V420 @1F3E5C,56051,C6030C00EAFE,966,12,-278,,STANDING
