Log start on,2022-12-21 19:02:05
Feature,Accelerometer
Nodes,AM1V420 @1F3E5C, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
21/12/2022 19:02:07.507,2257,AM1V420 @1F3E5C,252132,66009D0030FC,102,157,-976,,LYING
21/12/2022 19:02:07.506,2256,AM1V420 @1F3E5C,252130,65009F0030FC,101,159,-976,,LYING
21/12/2022 19:02:07.510,2260,AM1V420 @1F3E5C,252135,68009C0030FC,104,156,-976,,LYING
21/12/2022 19:02:07.557,2307,AM1V420 @1F3E5C,252137,68009C002EFC,104,156,-978,,LYING
21/12/2022 19:02:07.558,2308,AM1V420 @1F3E5C,252140,68009C002DFC,104,156,-979,,LYING
21/12/2022 19:02:07.608,2358,AM1V420 @1F3E5C,252147,67009F002EFC,103,159,-978,,LYING
21/12/2022 19:02:07.607,2357,AM1V420 @1F3E5C,252142,67009D0032FC,103,157,-974,,LYING
21/12/2022 19:02:07.607,2357,AM1V420 @1F3E5C,252145,66009F0030FC,102,159,-976,,LYING
21/12/2022 19:02:07.655,2406,AM1V420 @1F3E5C,252152,6800990033FC,104,153,-973,,LYING
21/12/2022 19:02:07.655,2405,AM1V420 @1F3E5C,252150,68009E0032FC,104,158,-974,,LYING
21/12/2022 19:02:07.704,2454,AM1V420 @1F3E5C,252155,66009E002DFC,102,158,-979,,LYING
21/12/2022 19:02:07.704,2454,AM1V420 @1F3E5C,252157,6900990037FC,105,153,-969,,LYING
21/12/2022 19:02:07.752,2502,AM1V420 @1F3E5C,252160,61009F0029FC,97,159,-983,,LYING
21/12/2022 19:02:07.754,2504,AM1V420 @1F3E5C,252165,630099003CFC,99,153,-964,,LYING
21/12/2022 19:02:07.753,2503,AM1V420 @1F3E5C,252162,6600A2002CFC,102,162,-980,,LYING
21/12/2022 19:02:07.802,2552,AM1V420 @1F3E5C,252170,6B00A10026FC,107,161,-986,,LYING
21/12/2022 19:02:07.801,2551,AM1V420 @1F3E5C,252167,63009C003CFC,99,156,-964,,LYING
21/12/2022 19:02:07.850,2600,AM1V420 @1F3E5C,252172,6F009E0022FC,111,158,-990,,LYING
21/12/2022 19:02:07.851,2601,AM1V420 @1F3E5C,252175,6F009D002CFC,111,157,-980,,LYING
21/12/2022 19:02:07.852,2602,AM1V420 @1F3E5C,252177,6D00990033FC,109,153,-973,,LYING
21/12/2022 19:02:07.899,2649,AM1V420 @1F3E5C,252180,6A00990033FC,106,153,-973,,LYING
21/12/2022 19:02:07.899,2649,AM1V420 @1F3E5C,252182,64009E0030FC,100,158,-976,,LYING
21/12/2022 19:02:07.948,2698,AM1V420 @1F3E5C,252190,65009D0033FC,101,157,-973,,LYING
21/12/2022 19:02:07.947,2697,AM1V420 @1F3E5C,252185,6100A00031FC,97,160,-975,,LYING
21/12/2022 19:02:07.947,2697,AM1V420 @1F3E5C,252187,62009F0034FC,98,159,-972,,LYING
21/12/2022 19:02:07.995,2744,AM1V420 @1F3E5C,252192,67009C0032FC,103,156,-974,,LYING
21/12/2022 19:02:07.995,2745,AM1V420 @1F3E5C,252195,6A009C0022FC,106,156,-990,,LYING
21/12/2022 19:02:08.045,2795,AM1V420 @1F3E5C,252197,6C00980031FC,108,152,-975,,LYING
21/12/2022 19:02:08.047,2797,AM1V420 @1F3E5C,252202,6B009E002CFC,107,158,-980,,LYING
21/12/2022 19:02:08.046,2796,AM1V420 @1F3E5C,252200,6B009A003EFC,107,154,-962,,LYING
21/12/2022 19:02:08.094,2844,AM1V420 @1F3E5C,252205,6B009D002BFC,107,157,-981,,LYING
21/12/2022 19:02:08.095,2845,AM1V420 @1F3E5C,252207,6C009E002DFC,108,158,-979,,LYING
21/12/2022 19:02:08.140,2890,AM1V420 @1F3E5C,252210,6D009B0030FC,109,155,-976,,LYING
21/12/2022 19:02:08.141,2891,AM1V420 @1F3E5C,252212,6A009C002EFC,106,156,-978,,LYING
21/12/2022 19:02:08.191,2941,AM1V420 @1F3E5C,252215,69009E002FFC,105,158,-977,,LYING
21/12/2022 19:02:08.193,2942,AM1V420 @1F3E5C,252220,66009B0033FC,102,155,-973,,LYING
21/12/2022 19:02:08.192,2942,AM1V420 @1F3E5C,252217,65009C0034FC,101,156,-972,,LYING
21/12/2022 19:02:08.240,2990,AM1V420 @1F3E5C,252222,67009B0032FC,103,155,-974,,LYING
21/12/2022 19:02:08.241,2991,AM1V420 @1F3E5C,252225,67009D0031FC,103,157,-975,,LYING
21/12/2022 19:02:08.287,3037,AM1V420 @1F3E5C,252227,6A009D0031FC,106,157,-975,,LYING
21/12/2022 19:02:08.288,3038,AM1V420 @1F3E5C,252230,6A009B0030FC,106,155,-976,,LYING
21/12/2022 19:02:08.317,3067,AM1V420 @1F3E5C,252232,6C009B0030FC,108,155,-976,,LYING
21/12/2022 19:02:08.336,3086,AM1V420 @1F3E5C,252235,6B009B0030FC,107,155,-976,,LYING
21/12/2022 19:02:08.337,3087,AM1V420 @1F3E5C,252237,6A009B0031FC,106,155,-975,,LYING
21/12/2022 19:02:08.386,3136,AM1V420 @1F3E5C,252240,6A009E002FFC,106,158,-977,,LYING
21/12/2022 19:02:08.388,3138,AM1V420 @1F3E5C,252242,68009C0030FC,104,156,-976,,LYING
21/12/2022 19:02:08.388,3138,AM1V420 @1F3E5C,252245,69009D0030FC,105,157,-976,,LYING
21/12/2022 19:02:08.435,3185,AM1V420 @1F3E5C,252250,6B009C0034FC,107,156,-972,,LYING
21/12/2022 19:02:08.434,3184,AM1V420 @1F3E5C,252247,6B009D0030FC,107,157,-976,,LYING
21/12/2022 19:02:08.481,3231,AM1V420 @1F3E5C,252252,6B00970033FC,107,151,-973,,LYING
21/12/2022 19:02:08.482,3232,AM1V420 @1F3E5C,252255,6B009A002CFC,107,154,-980,,LYING
21/12/2022 19:02:08.533,3283,AM1V420 @1F3E5C,252257,6E00970038FC,110,151,-968,,LYING
21/12/2022 19:02:08.534,3284,AM1V420 @1F3E5C,252262,6B00A00029FC,107,160,-983,,LYING
21/12/2022 19:02:08.533,3283,AM1V420 @1F3E5C,252260,67009F002AFC,103,159,-982,,LYING
21/12/2022 19:02:08.583,3333,AM1V420 @1F3E5C,252267,67009B003BFC,103,155,-965,,LYING
21/12/2022 19:02:08.583,3332,AM1V420 @1F3E5C,252265,660098003DFC,102,152,-963,,LYING
21/12/2022 19:02:08.631,3381,AM1V420 @1F3E5C,252272,6F009C0026FC,111,156,-986,,LYING
21/12/2022 19:02:08.629,3379,AM1V420 @1F3E5C,252270,6D009F0029FC,109,159,-983,,LYING
21/12/2022 19:02:08.636,3386,AM1V420 @1F3E5C,252275,72009C002DFC,114,156,-979,,LYING
21/12/2022 19:02:08.678,3428,AM1V420 @1F3E5C,252277,6F00970032FC,111,151,-974,,LYING
21/12/2022 19:02:08.679,3429,AM1V420 @1F3E5C,252280,6C00940033FC,108,148,-973,,LYING
21/12/2022 19:02:08.728,3478,AM1V420 @1F3E5C,252282,670098002FFC,103,152,-977,,LYING
21/12/2022 19:02:08.729,3479,AM1V420 @1F3E5C,252287,68009D0030FC,104,157,-976,,LYING
21/12/2022 19:02:08.728,3478,AM1V420 @1F3E5C,252285,65009D0031FC,101,157,-975,,LYING
21/12/2022 19:02:08.776,3526,AM1V420 @1F3E5C,252290,6A009A0031FC,106,154,-975,,LYING
21/12/2022 19:02:08.777,3527,AM1V420 @1F3E5C,252292,6D00980035FC,109,152,-971,,LYING
21/12/2022 19:02:08.825,3575,AM1V420 @1F3E5C,252295,6D009D0022FC,109,157,-990,,LYING
21/12/2022 19:02:08.827,3577,AM1V420 @1F3E5C,252300,6F0099003AFC,111,153,-966,,LYING
21/12/2022 19:02:08.826,3576,AM1V420 @1F3E5C,252297,6F00990030FC,111,153,-976,,LYING
21/12/2022 19:02:08.873,3623,AM1V420 @1F3E5C,252302,6F009C0030FC,111,156,-976,,LYING
21/12/2022 19:02:08.874,3624,AM1V420 @1F3E5C,252305,6F009D002DFC,111,157,-979,,LYING
21/12/2022 19:02:08.923,3673,AM1V420 @1F3E5C,252307,6F009D002EFC,111,157,-978,,LYING
21/12/2022 19:02:08.924,3674,AM1V420 @1F3E5C,252310,6F009A0031FC,111,154,-975,,LYING
21/12/2022 19:02:08.973,3723,AM1V420 @1F3E5C,252315,6C009B002EFC,108,155,-978,,LYING
21/12/2022 19:02:08.974,3724,AM1V420 @1F3E5C,252317,6A00970033FC,106,151,-973,,LYING
21/12/2022 19:02:08.971,3721,AM1V420 @1F3E5C,252312,6D009B002DFC,109,155,-979,,LYING
21/12/2022 19:02:09.020,3770,AM1V420 @1F3E5C,252322,6A00990033FC,106,153,-973,,LYING
21/12/2022 19:02:09.018,3768,AM1V420 @1F3E5C,252320,6A00970034FC,106,151,-972,,LYING
21/12/2022 19:02:09.068,3818,AM1V420 @1F3E5C,252325,6C009B0030FC,108,155,-976,,LYING
21/12/2022 19:02:09.070,3820,AM1V420 @1F3E5C,252327,6E009B0030FC,110,155,-976,,LYING
21/12/2022 19:02:09.070,3820,AM1V420 @1F3E5C,252330,6F00990030FC,111,153,-976,,LYING
21/12/2022 19:02:09.117,3867,AM1V420 @1F3E5C,252332,7100990030FC,113,153,-976,,LYING
21/12/2022 19:02:09.118,3868,AM1V420 @1F3E5C,252335,6F009B0031FC,111,155,-975,,LYING
21/12/2022 19:02:09.216,3966,AM1V420 @1F3E5C,252340,6A009B0030FC,106,155,-976,,LYING
21/12/2022 19:02:09.217,3967,AM1V420 @1F3E5C,252342,6A009B002EFC,106,155,-978,,LYING
21/12/2022 19:02:09.215,3965,AM1V420 @1F3E5C,252337,6B009C0031FC,107,156,-975,,LYING
21/12/2022 19:02:09.217,3967,AM1V420 @1F3E5C,252345,6B009A0031FC,107,154,-975,,LYING
21/12/2022 19:02:09.224,3974,AM1V420 @1F3E5C,252347,6B009B0032FC,107,155,-974,,LYING
21/12/2022 19:02:09.264,4014,AM1V420 @1F3E5C,252350,6B009C002FFC,107,156,-977,,LYING
21/12/2022 19:02:09.268,4018,AM1V420 @1F3E5C,252352,6B00990034FC,107,153,-972,,LYING
21/12/2022 19:02:09.313,4063,AM1V420 @1F3E5C,252355,6D00960034FC,109,150,-972,,LYING
21/12/2022 19:02:09.321,4071,AM1V420 @1F3E5C,252360,6C00970033FC,108,151,-973,,LYING
21/12/2022 19:02:09.320,4070,AM1V420 @1F3E5C,252357,6C0099002BFC,108,153,-981,,LYING
21/12/2022 19:02:09.362,4112,AM1V420 @1F3E5C,252365,6C009E002DFC,108,158,-979,,LYING
21/12/2022 19:02:09.362,4112,AM1V420 @1F3E5C,252362,67009B0029FC,103,155,-983,,LYING
21/12/2022 19:02:09.409,4159,AM1V420 @1F3E5C,252367,690099003CFC,105,153,-964,,LYING
21/12/2022 19:02:09.411,4161,AM1V420 @1F3E5C,252372,6E00A00029FC,110,160,-983,,LYING
21/12/2022 19:02:09.410,4160,AM1V420 @1F3E5C,252370,69009A0039FC,105,154,-967,,LYING
21/12/2022 19:02:09.458,4208,AM1V420 @1F3E5C,252375,6E009C0026FC,110,156,-986,,LYING
21/12/2022 19:02:09.460,4210,AM1V420 @1F3E5C,252377,72009A002CFC,114,154,-980,,LYING
21/12/2022 19:02:09.506,4256,AM1V420 @1F3E5C,252382,6B00960036FC,107,150,-970,,LYING
21/12/2022 19:02:09.506,4255,AM1V420 @1F3E5C,252380,6F00960033FC,111,150,-973,,LYING
21/12/2022 19:02:09.510,4260,AM1V420 @1F3E5C,252385,66009A002CFC,102,154,-980,,LYING
21/12/2022 19:02:09.556,4306,AM1V420 @1F3E5C,252387,64009A002FFC,100,154,-977,,LYING
21/12/2022 19:02:09.557,4307,AM1V420 @1F3E5C,252390,67009D0033FC,103,157,-973,,LYING
21/12/2022 19:02:09.606,4356,AM1V420 @1F3E5C,252397,6D009A0022FC,109,154,-990,,LYING
21/12/2022 19:02:09.604,4354,AM1V420 @1F3E5C,252392,68009A0032FC,104,154,-974,,LYING
21/12/2022 19:02:09.606,4356,AM1V420 @1F3E5C,252395,6B00990031FC,107,153,-975,,LYING
21/12/2022 19:02:09.654,4403,AM1V420 @1F3E5C,252400,7000980030FC,112,152,-976,,LYING
21/12/2022 19:02:09.654,4404,AM1V420 @1F3E5C,252402,6F009A003AFC,111,154,-966,,LYING
21/12/2022 19:02:09.703,4452,AM1V420 @1F3E5C,252405,6C009B0031FC,108,155,-975,,LYING
21/12/2022 19:02:09.703,4453,AM1V420 @1F3E5C,252407,6C009C002EFC,108,156,-978,,LYING
21/12/2022 19:02:09.751,4501,AM1V420 @1F3E5C,252410,6D009F002EFC,109,159,-978,,LYING
21/12/2022 19:02:09.755,4505,AM1V420 @1F3E5C,252412,6D009C0030FC,109,156,-976,,LYING
21/12/2022 19:02:09.755,4505,AM1V420 @1F3E5C,252415,6A009A002DFC,106,154,-979,,LYING
21/12/2022 19:02:09.802,4552,AM1V420 @1F3E5C,252420,6800980034FC,104,152,-972,,LYING
21/12/2022 19:02:09.801,4551,AM1V420 @1F3E5C,252417,69009B002EFC,105,155,-978,,LYING
21/12/2022 19:02:09.849,4598,AM1V420 @1F3E5C,252422,6800990033FC,104,153,-973,,LYING
21/12/2022 19:02:09.850,4600,AM1V420 @1F3E5C,252427,6A009A0030FC,106,154,-976,,LYING
21/12/2022 19:02:09.850,4600,AM1V420 @1F3E5C,252425,6800990034FC,104,153,-972,,LYING
21/12/2022 19:02:09.898,4648,AM1V420 @1F3E5C,252432,6D00990030FC,109,153,-976,,LYING
21/12/2022 19:02:09.897,4647,AM1V420 @1F3E5C,252430,6A009A002EFC,106,154,-978,,LYING
21/12/2022 19:02:09.947,4697,AM1V420 @1F3E5C,252435,6D009C002FFC,109,156,-977,,LYING
21/12/2022 19:02:09.948,4698,AM1V420 @1F3E5C,252437,6A009B002FFC,106,155,-977,,LYING
21/12/2022 19:02:09.949,4699,AM1V420 @1F3E5C,252440,68009A0031FC,104,154,-975,,LYING
21/12/2022 19:02:09.995,4745,AM1V420 @1F3E5C,252445,68009C002FFC,104,156,-977,,LYING
21/12/2022 19:02:09.994,4744,AM1V420 @1F3E5C,252442,67009B0031FC,103,155,-975,,LYING
21/12/2022 19:02:10.044,4794,AM1V420 @1F3E5C,252447,68009B002FFC,104,155,-977,,LYING
21/12/2022 19:02:10.045,4794,AM1V420 @1F3E5C,252450,68009A0033FC,104,154,-973,,LYING
21/12/2022 19:02:10.093,4843,AM1V420 @1F3E5C,252452,68009B002EFC,104,155,-978,,LYING
21/12/2022 19:02:10.093,4843,AM1V420 @1F3E5C,252455,69009C0031FC,105,156,-975,,LYING
21/12/2022 19:02:10.094,4844,AM1V420 @1F3E5C,252457,6900970033FC,105,151,-973,,LYING
21/12/2022 19:02:10.139,4889,AM1V420 @1F3E5C,252460,6800960031FC,104,150,-975,,LYING
21/12/2022 19:02:10.141,4891,AM1V420 @1F3E5C,252462,68009B002BFC,104,155,-981,,LYING
21/12/2022 19:02:10.188,4938,AM1V420 @1F3E5C,252465,6900970038FC,105,151,-968,,LYING
21/12/2022 19:02:10.194,4943,AM1V420 @1F3E5C,252467,6400A10027FC,100,161,-985,,LYING
21/12/2022 19:02:10.194,4944,AM1V420 @1F3E5C,252470,67009E002DFC,103,158,-979,,LYING
21/12/2022 19:02:10.238,4988,AM1V420 @1F3E5C,252472,630098003BFC,99,152,-965,,LYING
21/12/2022 19:02:10.241,4991,AM1V420 @1F3E5C,252475,65009B0037FC,101,155,-969,,LYING
21/12/2022 19:02:10.287,5036,AM1V420 @1F3E5C,252477,6B009F0028FC,107,159,-984,,LYING
