Log start on,2022-12-21 19:02:05
Feature,Magnetometer
Nodes,AM1V420 @1F3E5C, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
21/12/2022 19:02:05.278,28,AM1V420 @1F3E5C,251855,07FE04001902,-505,4,537,,LYING
21/12/2022 19:02:05.312,62,AM1V420 @1F3E5C,251857,07FE00002002,-505,0,544,,LYING
21/12/2022 19:02:05.313,63,AM1V420 @1F3E5C,251860,0AFE00001D02,-502,0,541,,LYING
21/12/2022 19:02:05.361,111,AM1V420 @1F3E5C,251862,07FEFCFF1C02,-505,-4,540,,LYING
21/12/2022 19:02:05.363,113,AM1V420 @1F3E5C,251865,05FE09002002,-507,9,544,,LYING
21/12/2022 19:02:05.412,162,AM1V420 @1F3E5C,251870,19FEFFFF1F02,-487,-1,543,,LYING
21/12/2022 19:02:05.412,162,AM1V420 @1F3E5C,251867,0EFE03002802,-498,3,552,,LYING
21/12/2022 19:02:05.414,164,AM1V420 @1F3E5C,251872,0DFE00001D02,-499,0,541,,LYING
21/12/2022 19:02:05.463,213,AM1V420 @1F3E5C,251875,0AFE01002302,-502,1,547,,LYING
21/12/2022 19:02:05.466,216,AM1V420 @1F3E5C,251877,11FE01001602,-495,1,534,,LYING
21/12/2022 19:02:05.507,257,AM1V420 @1F3E5C,251880,14FEFDFF2002,-492,-3,544,,LYING
21/12/2022 19:02:05.508,258,AM1V420 @1F3E5C,251882,07FE04001C02,-505,4,540,,LYING
21/12/2022 19:02:05.509,259,AM1V420 @1F3E5C,251885,08FE00001C02,-504,0,540,,LYING
21/12/2022 19:02:05.558,308,AM1V420 @1F3E5C,251890,0BFE03001F02,-501,3,543,,LYING
21/12/2022 19:02:05.558,308,AM1V420 @1F3E5C,251887,0AFE04001A02,-502,4,538,,LYING
21/12/2022 19:02:05.607,357,AM1V420 @1F3E5C,251895,0BFE09002302,-501,9,547,,LYING
21/12/2022 19:02:05.607,357,AM1V420 @1F3E5C,251892,0AFEFFFF1F02,-502,-1,543,,LYING
21/12/2022 19:02:05.608,358,AM1V420 @1F3E5C,251897,0BFE07001302,-501,7,531,,LYING
21/12/2022 19:02:05.655,405,AM1V420 @1F3E5C,251900,0EFE06001C02,-498,6,540,,LYING
