Log start on,2023-04-28 17:32:44
Feature,Magnetometer
Nodes,AM1V420 @1F3E5C, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
28/04/2023 17:32:45.709,894,AM1V420 @1F3E5C,7351,C8FE20018B00,-312,288,139,,STANDING
28/04/2023 17:32:45.713,898,AM1V420 @1F3E5C,7354,CBFE18018D00,-309,280,141,,STANDING
28/04/2023 17:32:45.713,898,AM1V420 @1F3E5C,7356,CAFE20019400,-310,288,148,,STANDING
28/04/2023 17:32:45.759,944,AM1V420 @1F3E5C,7361,C5FE15018500,-315,277,133,,STANDING
28/04/2023 17:32:45.758,944,AM1V420 @1F3E5C,7359,C7FE14019000,-313,276,144,,STANDING
28/04/2023 17:32:45.805,990,AM1V420 @1F3E5C,7364,C4FE17019400,-316,279,148,,STANDING
28/04/2023 17:32:45.806,991,AM1V420 @1F3E5C,7366,CBFE17018D00,-309,279,141,,STANDING
28/04/2023 17:32:45.809,994,AM1V420 @1F3E5C,7369,C7FE0F019000,-313,271,144,,STANDING
28/04/2023 17:32:45.855,1040,AM1V420 @1F3E5C,7371,C4FE14018D00,-316,276,141,,STANDING
28/04/2023 17:32:45.856,1041,AM1V420 @1F3E5C,7374,CAFE15019000,-310,277,144,,STANDING
28/04/2023 17:32:45.904,1089,AM1V420 @1F3E5C,7376,CBFE15019300,-309,277,147,,STANDING
28/04/2023 17:32:45.907,1092,AM1V420 @1F3E5C,7379,C4FE15018D00,-316,277,141,,STANDING
28/04/2023 17:32:45.952,1137,AM1V420 @1F3E5C,7381,CAFE0E019A00,-310,270,154,,STANDING
28/04/2023 17:32:45.954,1139,AM1V420 @1F3E5C,7384,D1FE0E019300,-303,270,147,,STANDING
28/04/2023 17:32:45.956,1141,AM1V420 @1F3E5C,7386,C4FE17018B00,-316,279,139,,STANDING
28/04/2023 17:32:46.002,1187,AM1V420 @1F3E5C,7389,CAFE14019600,-310,276,150,,STANDING
28/04/2023 17:32:46.003,1188,AM1V420 @1F3E5C,7391,C8FE17019100,-312,279,145,,STANDING
28/04/2023 17:32:46.051,1236,AM1V420 @1F3E5C,7396,C7FE0C018D00,-313,268,141,,STANDING
28/04/2023 17:32:46.050,1235,AM1V420 @1F3E5C,7394,CAFE11018A00,-310,273,138,,STANDING
28/04/2023 17:32:46.053,1238,AM1V420 @1F3E5C,7399,CEFE18018A00,-306,280,138,,STANDING
28/04/2023 17:32:46.098,1283,AM1V420 @1F3E5C,7401,C8FE1A018D00,-312,282,141,,STANDING
28/04/2023 17:32:46.102,1287,AM1V420 @1F3E5C,7404,C5FE14018800,-315,276,136,,STANDING
28/04/2023 17:32:46.147,1333,AM1V420 @1F3E5C,7409,C8FE11019000,-312,273,144,,STANDING
28/04/2023 17:32:46.147,1332,AM1V420 @1F3E5C,7406,CBFE17018E00,-309,279,142,,STANDING
28/04/2023 17:32:46.150,1335,AM1V420 @1F3E5C,7411,CDFE1A019300,-307,282,147,,STANDING
28/04/2023 17:32:46.199,1384,AM1V420 @1F3E5C,7414,C8FE11018E00,-312,273,142,,STANDING
28/04/2023 17:32:46.199,1385,AM1V420 @1F3E5C,7416,CEFE15018500,-306,277,133,,STANDING
28/04/2023 17:32:46.246,1431,AM1V420 @1F3E5C,7419,CAFE18019000,-310,280,144,,STANDING
28/04/2023 17:32:46.247,1432,AM1V420 @1F3E5C,7421,C2FE1D018B00,-318,285,139,,STANDING
28/04/2023 17:32:46.295,1480,AM1V420 @1F3E5C,7424,CAFE15019000,-310,277,144,,STANDING
28/04/2023 17:32:46.296,1481,AM1V420 @1F3E5C,7426,C7FE17018A00,-313,279,138,,STANDING
28/04/2023 17:32:46.297,1482,AM1V420 @1F3E5C,7429,CBFE18019600,-309,280,150,,STANDING
28/04/2023 17:32:46.345,1530,AM1V420 @1F3E5C,7434,CDFE1B019100,-307,283,145,,STANDING
28/04/2023 17:32:46.344,1529,AM1V420 @1F3E5C,7431,C8FE1A018A00,-312,282,138,,STANDING
28/04/2023 17:32:46.395,1581,AM1V420 @1F3E5C,7439,BFFE1B018500,-321,283,133,,STANDING
28/04/2023 17:32:46.397,1582,AM1V420 @1F3E5C,7441,C4FE17018E00,-316,279,142,,STANDING
28/04/2023 17:32:46.394,1579,AM1V420 @1F3E5C,7436,C4FE14018800,-316,276,136,,STANDING
28/04/2023 17:32:46.443,1628,AM1V420 @1F3E5C,7444,C5FE1B018D00,-315,283,141,,STANDING
28/04/2023 17:32:46.444,1629,AM1V420 @1F3E5C,7446,C5FE1E018D00,-315,286,141,,STANDING
28/04/2023 17:32:46.491,1676,AM1V420 @1F3E5C,7449,BFFE17018E00,-321,279,142,,STANDING
28/04/2023 17:32:46.495,1680,AM1V420 @1F3E5C,7454,BFFE11018700,-321,273,135,,STANDING
28/04/2023 17:32:46.493,1678,AM1V420 @1F3E5C,7451,C8FE1A018B00,-312,282,139,,STANDING
28/04/2023 17:32:46.540,1725,AM1V420 @1F3E5C,7459,BCFE1B018700,-324,283,135,,STANDING
28/04/2023 17:32:46.539,1724,AM1V420 @1F3E5C,7456,BCFE14018B00,-324,276,139,,STANDING
28/04/2023 17:32:46.592,1777,AM1V420 @1F3E5C,7466,B5FE1B018700,-331,283,135,,STANDING
28/04/2023 17:32:46.590,1775,AM1V420 @1F3E5C,7464,BCFE20018200,-324,288,130,,STANDING
28/04/2023 17:32:46.588,1773,AM1V420 @1F3E5C,7461,B6FE14018500,-330,276,133,,STANDING
28/04/2023 17:32:46.637,1822,AM1V420 @1F3E5C,7471,B8FE18017900,-328,280,121,,STANDING
28/04/2023 17:32:46.636,1821,AM1V420 @1F3E5C,7469,B6FE24018500,-330,292,133,,STANDING
28/04/2023 17:32:46.684,1869,AM1V420 @1F3E5C,7474,B6FE20018400,-330,288,132,,STANDING
28/04/2023 17:32:46.685,1870,AM1V420 @1F3E5C,7476,AFFE12017E00,-337,274,126,,STANDING
28/04/2023 17:32:46.735,1920,AM1V420 @1F3E5C,7481,B3FE18017800,-333,280,120,,STANDING
28/04/2023 17:32:46.733,1919,AM1V420 @1F3E5C,7479,B8FE17017600,-328,279,118,,STANDING
28/04/2023 17:32:46.742,1927,AM1V420 @1F3E5C,7484,ADFE1B017300,-339,283,115,,STANDING
28/04/2023 17:32:46.784,1969,AM1V420 @1F3E5C,7486,AFFE21017500,-337,289,117,,STANDING
28/04/2023 17:32:46.785,1970,AM1V420 @1F3E5C,7489,AFFE24017800,-337,292,120,,STANDING
28/04/2023 17:32:46.833,2018,AM1V420 @1F3E5C,7494,AFFE20017300,-337,288,115,,STANDING
28/04/2023 17:32:46.837,2022,AM1V420 @1F3E5C,7496,B0FE20017000,-336,288,112,,STANDING
28/04/2023 17:32:46.831,2017,AM1V420 @1F3E5C,7491,AFFE20017B00,-337,288,123,,STANDING
28/04/2023 17:32:46.879,2064,AM1V420 @1F3E5C,7499,B2FE21017800,-334,289,120,,STANDING
28/04/2023 17:32:46.882,2067,AM1V420 @1F3E5C,7501,A9FE1B017600,-343,283,118,,STANDING
28/04/2023 17:32:46.932,2117,AM1V420 @1F3E5C,7509,A9FE21017300,-343,289,115,,STANDING
28/04/2023 17:32:46.931,2116,AM1V420 @1F3E5C,7506,ACFE1B017600,-340,283,118,,STANDING
28/04/2023 17:32:46.930,2115,AM1V420 @1F3E5C,7504,AFFE1B017800,-337,283,120,,STANDING
28/04/2023 17:32:46.979,2164,AM1V420 @1F3E5C,7511,A4FE23018100,-348,291,129,,STANDING
28/04/2023 17:32:46.980,2165,AM1V420 @1F3E5C,7514,ACFE23017800,-340,291,120,,STANDING
28/04/2023 17:32:47.028,2213,AM1V420 @1F3E5C,7516,A3FE18017F00,-349,280,127,,STANDING
28/04/2023 17:32:47.027,2214,AM1V420 @1F3E5C,7519,AFFE21018200,-337,289,130,,STANDING
28/04/2023 17:32:47.075,2260,AM1V420 @1F3E5C,7521,ACFE15018200,-340,277,130,,STANDING
28/04/2023 17:32:47.076,2261,AM1V420 @1F3E5C,7526,AAFE1E018500,-342,286,133,,STANDING
28/04/2023 17:32:47.075,2260,AM1V420 @1F3E5C,7524,B0FE1D017C00,-336,285,124,,STANDING
28/04/2023 17:32:47.124,2309,AM1V420 @1F3E5C,7529,B2FE1D017B00,-334,285,123,,STANDING
28/04/2023 17:32:47.124,2309,AM1V420 @1F3E5C,7531,A9FE1A017E00,-343,282,126,,STANDING
28/04/2023 17:32:47.170,2355,AM1V420 @1F3E5C,7534,B3FE1B017C00,-333,283,124,,WALKING
28/04/2023 17:32:47.172,2355,AM1V420 @1F3E5C,7536,B9FE14017900,-327,276,121,,WALKING
28/04/2023 17:32:47.172,2357,AM1V420 @1F3E5C,7539,ADFE17017F00,-339,279,127,,WALKING
28/04/2023 17:32:47.219,2404,AM1V420 @1F3E5C,7541,B8FE17018A00,-328,279,138,,WALKING
28/04/2023 17:32:47.220,2405,AM1V420 @1F3E5C,7544,B6FE17018200,-330,279,130,,WALKING
28/04/2023 17:32:47.268,2453,AM1V420 @1F3E5C,7546,B6FE20017E00,-330,288,126,,WALKING
28/04/2023 17:32:47.270,2455,AM1V420 @1F3E5C,7551,B5FE20018100,-331,288,129,,WALKING
28/04/2023 17:32:47.268,2453,AM1V420 @1F3E5C,7549,B6FE1B018100,-330,283,129,,WALKING
28/04/2023 17:32:47.316,2501,AM1V420 @1F3E5C,7554,AAFE1A018400,-342,282,132,,WALKING
28/04/2023 17:32:47.318,2503,AM1V420 @1F3E5C,7556,BEFE1E017F00,-322,286,127,,WALKING
28/04/2023 17:32:47.365,2550,AM1V420 @1F3E5C,7559,B5FE20017900,-331,288,121,,WALKING
28/04/2023 17:32:47.366,2551,AM1V420 @1F3E5C,7561,B3FE1D018400,-333,285,132,,WALKING
28/04/2023 17:32:47.368,2553,AM1V420 @1F3E5C,7564,B8FE26018700,-328,294,135,,WALKING
28/04/2023 17:32:47.414,2599,AM1V420 @1F3E5C,7566,B9FE1B017F00,-327,283,127,,WALKING
28/04/2023 17:32:47.415,2600,AM1V420 @1F3E5C,7569,AFFE23018800,-337,291,136,,WALKING
28/04/2023 17:32:47.465,2649,AM1V420 @1F3E5C,7571,AFFE17019100,-337,279,145,,WALKING
28/04/2023 17:32:47.466,2651,AM1V420 @1F3E5C,7574,B2FE18018A00,-334,280,138,,WALKING
28/04/2023 17:32:47.513,2698,AM1V420 @1F3E5C,7576,B5FE18018E00,-331,280,142,,WALKING
28/04/2023 17:32:47.513,2698,AM1V420 @1F3E5C,7579,B8FE12018B00,-328,274,139,,WALKING
28/04/2023 17:32:47.516,2701,AM1V420 @1F3E5C,7581,B3FE1A018E00,-333,282,142,,WALKING
28/04/2023 17:32:47.561,2746,AM1V420 @1F3E5C,7584,BEFE23018A00,-322,291,138,,WALKING
28/04/2023 17:32:47.563,2748,AM1V420 @1F3E5C,7586,BEFE1D018500,-322,285,133,,WALKING
28/04/2023 17:32:47.611,2796,AM1V420 @1F3E5C,7589,BEFE1B019000,-322,283,144,,WALKING
28/04/2023 17:32:47.611,2796,AM1V420 @1F3E5C,7591,C7FE0E017F00,-313,270,127,,WALKING
28/04/2023 17:32:47.614,2799,AM1V420 @1F3E5C,7594,CEFE1B017C00,-306,283,124,,WALKING
28/04/2023 17:32:47.658,2843,AM1V420 @1F3E5C,7596,D1FE1A017C00,-303,282,124,,WALKING
28/04/2023 17:32:47.660,2845,AM1V420 @1F3E5C,7599,CEFE0E017200,-306,270,114,,WALKING
28/04/2023 17:32:47.707,2892,AM1V420 @1F3E5C,7601,DAFE18017200,-294,280,114,,WALKING
28/04/2023 17:32:47.707,2892,AM1V420 @1F3E5C,7604,E3FE0F017000,-285,271,112,,WALKING
28/04/2023 17:32:47.709,2894,AM1V420 @1F3E5C,7606,E2FE11017200,-286,273,114,,WALKING
28/04/2023 17:32:47.756,2941,AM1V420 @1F3E5C,7609,E5FE14016F00,-283,276,111,,WALKING
28/04/2023 17:32:47.758,2943,AM1V420 @1F3E5C,7611,E3FE14016C00,-285,276,108,,WALKING
28/04/2023 17:32:47.806,2991,AM1V420 @1F3E5C,7614,E9FE18016C00,-279,280,108,,WALKING
28/04/2023 17:32:47.806,2991,AM1V420 @1F3E5C,7616,F2FE0F017300,-270,271,115,,WALKING
28/04/2023 17:32:47.854,3039,AM1V420 @1F3E5C,7621,E8FE0E017200,-280,270,114,,WALKING
28/04/2023 17:32:47.853,3038,AM1V420 @1F3E5C,7619,ECFE11016D00,-276,273,109,,WALKING
28/04/2023 17:32:47.856,3041,AM1V420 @1F3E5C,7624,EBFE12016400,-277,274,100,,WALKING
28/04/2023 17:32:47.903,3088,AM1V420 @1F3E5C,7626,F4FE0F016700,-268,271,103,,WALKING
28/04/2023 17:32:47.905,3090,AM1V420 @1F3E5C,7629,F1FE17015A00,-271,279,90,,WALKING
28/04/2023 17:32:47.954,3139,AM1V420 @1F3E5C,7636,EBFE11015B00,-277,273,91,,WALKING
28/04/2023 17:32:47.952,3137,AM1V420 @1F3E5C,7631,EBFE12015B00,-277,274,91,,WALKING
28/04/2023 17:32:47.953,3138,AM1V420 @1F3E5C,7634,EEFE0F016000,-274,271,96,,WALKING
28/04/2023 17:32:48.003,3188,AM1V420 @1F3E5C,7641,ECFE0F014C00,-276,271,76,,WALKING
28/04/2023 17:32:48.002,3187,AM1V420 @1F3E5C,7639,FBFE0F015700,-261,271,87,,WALKING
28/04/2023 17:32:48.053,3238,AM1V420 @1F3E5C,7644,EBFE09015100,-277,265,81,,WALKING
28/04/2023 17:32:48.055,3240,AM1V420 @1F3E5C,7646,F5FE15014F00,-267,277,79,,WALKING
28/04/2023 17:32:48.062,3247,AM1V420 @1F3E5C,7649,FBFE0F014B00,-261,271,75,,WALKING
28/04/2023 17:32:48.102,3287,AM1V420 @1F3E5C,7654,F8FE0C014C00,-264,268,76,,WALKING
28/04/2023 17:32:48.100,3285,AM1V420 @1F3E5C,7651,F4FE0F014E00,-268,271,78,,WALKING
28/04/2023 17:32:48.147,3332,AM1V420 @1F3E5C,7659,FEFE0B015400,-258,267,84,,WALKING
28/04/2023 17:32:48.148,3333,AM1V420 @1F3E5C,7661,04FF0B015500,-252,267,85,,WALKING
28/04/2023 17:32:48.146,3331,AM1V420 @1F3E5C,7656,FBFE14015700,-261,276,87,,WALKING
28/04/2023 17:32:48.196,3381,AM1V420 @1F3E5C,7664,0AFF0E015800,-246,270,88,,WALKING
28/04/2023 17:32:48.197,3382,AM1V420 @1F3E5C,7666,0DFF0B016300,-243,267,99,,WALKING
28/04/2023 17:32:48.244,3429,AM1V420 @1F3E5C,7671,0CFF09015B00,-244,265,91,,WALKING
28/04/2023 17:32:48.243,3428,AM1V420 @1F3E5C,7669,0CFF09015D00,-244,265,93,,WALKING
28/04/2023 17:32:48.298,3483,AM1V420 @1F3E5C,7679,0CFF0B015100,-244,267,81,,WALKING
28/04/2023 17:32:48.297,3480,AM1V420 @1F3E5C,7674,0CFF0B015B00,-244,267,91,,WALKING
28/04/2023 17:32:48.297,3482,AM1V420 @1F3E5C,7676,0FFF0F015D00,-241,271,93,,WALKING
28/04/2023 17:32:48.342,3527,AM1V420 @1F3E5C,7684,0FFF0F014C00,-241,271,76,,WALKING
28/04/2023 17:32:48.341,3526,AM1V420 @1F3E5C,7681,07FF08015200,-249,264,82,,WALKING
28/04/2023 17:32:48.393,3578,AM1V420 @1F3E5C,7689,FBFE0B014E00,-261,267,78,,WALKING
28/04/2023 17:32:48.394,3579,AM1V420 @1F3E5C,7691,01FF05014B00,-255,261,75,,WALKING
28/04/2023 17:32:48.392,3577,AM1V420 @1F3E5C,7686,03FF09015100,-253,265,81,,WALKING
28/04/2023 17:32:48.441,3626,AM1V420 @1F3E5C,7696,FEFE0F014600,-258,271,70,,WALKING
28/04/2023 17:32:48.441,3626,AM1V420 @1F3E5C,7694,07FF08014F00,-249,264,79,,WALKING
28/04/2023 17:32:48.490,3675,AM1V420 @1F3E5C,7704,FDFE00013F00,-259,256,63,,WALKING
28/04/2023 17:32:48.490,3675,AM1V420 @1F3E5C,7701,04FF06013F00,-252,262,63,,WALKING
28/04/2023 17:32:48.489,3674,AM1V420 @1F3E5C,7699,03FF0F013D00,-253,271,61,,WALKING
28/04/2023 17:32:48.537,3722,AM1V420 @1F3E5C,7706,F8FE12013300,-264,274,51,,WALKING
28/04/2023 17:32:48.539,3724,AM1V420 @1F3E5C,7709,FAFE06013600,-262,262,54,,WALKING
28/04/2023 17:32:48.587,3772,AM1V420 @1F3E5C,7711,FEFE0F013100,-258,271,49,,WALKING
28/04/2023 17:32:48.588,3774,AM1V420 @1F3E5C,7714,F8FE0E013400,-264,270,52,,WALKING
28/04/2023 17:32:48.634,3819,AM1V420 @1F3E5C,7716,F8FE0C013600,-264,268,54,,WALKING
28/04/2023 17:32:48.635,3820,AM1V420 @1F3E5C,7719,03FF09013400,-253,265,52,,WALKING
28/04/2023 17:32:48.638,3823,AM1V420 @1F3E5C,7721,01FF09013000,-255,265,48,,WALKING
28/04/2023 17:32:48.683,3868,AM1V420 @1F3E5C,7724,03FF03013900,-253,259,57,,WALKING
28/04/2023 17:32:48.684,3869,AM1V420 @1F3E5C,7726,01FF05013300,-255,261,51,,WALKING
28/04/2023 17:32:48.732,3917,AM1V420 @1F3E5C,7731,03FFFC004000,-253,252,64,,WALKING
28/04/2023 17:32:48.735,3920,AM1V420 @1F3E5C,7734,0AFF00014900,-246,256,73,,WALKING
28/04/2023 17:32:48.731,3916,AM1V420 @1F3E5C,7729,04FF06013A00,-252,262,58,,WALKING
28/04/2023 17:32:48.783,3968,AM1V420 @1F3E5C,7739,0FFF05014900,-241,261,73,,WALKING
28/04/2023 17:32:48.781,3966,AM1V420 @1F3E5C,7736,0AFF02014900,-246,258,73,,WALKING
28/04/2023 17:32:48.829,4014,AM1V420 @1F3E5C,7741,12FF08014C00,-238,264,76,,WALKING
28/04/2023 17:32:48.831,4016,AM1V420 @1F3E5C,7744,19FF02015800,-231,258,88,,WALKING
28/04/2023 17:32:48.831,4016,AM1V420 @1F3E5C,7746,1EFF03015A00,-226,259,90,,WALKING
28/04/2023 17:32:48.879,4064,AM1V420 @1F3E5C,7749,2AFFF7005500,-214,247,85,,WALKING
28/04/2023 17:32:48.880,4065,AM1V420 @1F3E5C,7751,21FFFC005B00,-223,252,91,,WALKING
28/04/2023 17:32:48.928,4113,AM1V420 @1F3E5C,7754,2EFFF9005100,-210,249,81,,WALKING
28/04/2023 17:32:48.932,4117,AM1V420 @1F3E5C,7759,2DFFF6005A00,-211,246,90,,WALKING
28/04/2023 17:32:48.931,4116,AM1V420 @1F3E5C,7756,2BFFF7005200,-213,247,82,,WALKING
28/04/2023 17:32:48.978,4163,AM1V420 @1F3E5C,7764,36FFF6005D00,-202,246,93,,WALKING
28/04/2023 17:32:48.977,4162,AM1V420 @1F3E5C,7761,31FFF1005400,-207,241,84,,WALKING
28/04/2023 17:32:49.026,4212,AM1V420 @1F3E5C,7766,36FFF3005D00,-202,243,93,,WALKING
28/04/2023 17:32:49.028,4213,AM1V420 @1F3E5C,7769,31FFF7005400,-207,247,84,,WALKING
28/04/2023 17:32:49.076,4261,AM1V420 @1F3E5C,7774,31FFFC005700,-207,252,87,,WALKING
28/04/2023 17:32:49.074,4259,AM1V420 @1F3E5C,7771,27FFF3005200,-217,243,82,,WALKING
28/04/2023 17:32:49.077,4262,AM1V420 @1F3E5C,7776,2BFFEE005700,-213,238,87,,WALKING
28/04/2023 17:32:49.125,4310,AM1V420 @1F3E5C,7779,2DFFEE005200,-211,238,82,,WALKING
28/04/2023 17:32:49.127,4312,AM1V420 @1F3E5C,7781,28FFF1005200,-216,241,82,,WALKING
28/04/2023 17:32:49.171,4356,AM1V420 @1F3E5C,7784,2DFFF3005100,-211,243,81,,WALKING
28/04/2023 17:32:49.173,4358,AM1V420 @1F3E5C,7786,28FFF3005100,-216,243,81,,WALKING
28/04/2023 17:32:49.174,4359,AM1V420 @1F3E5C,7789,25FFF0004E00,-219,240,78,,WALKING
28/04/2023 17:32:49.221,4406,AM1V420 @1F3E5C,7791,25FFF4004600,-219,244,70,,WALKING
28/04/2023 17:32:49.222,4407,AM1V420 @1F3E5C,7794,22FFF1005400,-222,241,84,,WALKING
28/04/2023 17:32:49.271,4456,AM1V420 @1F3E5C,7799,1EFFF4005A00,-226,244,90,,WALKING
28/04/2023 17:32:49.272,4457,AM1V420 @1F3E5C,7801,16FFEB005500,-234,235,85,,WALKING
28/04/2023 17:32:49.271,4454,AM1V420 @1F3E5C,7796,24FFEE005200,-220,238,82,,WALKING
28/04/2023 17:32:49.322,4504,AM1V420 @1F3E5C,7804,19FFF4005700,-231,244,87,,WALKING
28/04/2023 17:32:49.322,4507,AM1V420 @1F3E5C,7806,13FFF3005D00,-237,243,93,,WALKING
28/04/2023 17:32:49.368,4553,AM1V420 @1F3E5C,7809,1BFFF3005A00,-229,243,90,,WALKING
28/04/2023 17:32:49.370,4555,AM1V420 @1F3E5C,7811,1BFFF4006000,-229,244,96,,WALKING
28/04/2023 17:32:49.415,4600,AM1V420 @1F3E5C,7814,1EFFEE006100,-226,238,97,,WALKING
28/04/2023 17:32:49.416,4601,AM1V420 @1F3E5C,7816,19FFF6006A00,-231,246,106,,WALKING
28/04/2023 17:32:49.418,4603,AM1V420 @1F3E5C,7819,1BFFF3006D00,-229,243,109,,WALKING
28/04/2023 17:32:49.465,4650,AM1V420 @1F3E5C,7824,1CFFF0007500,-228,240,117,,WALKING
28/04/2023 17:32:49.464,4649,AM1V420 @1F3E5C,7821,16FFE8007200,-234,232,114,,WALKING
28/04/2023 17:32:49.513,4698,AM1V420 @1F3E5C,7826,18FFEE007300,-232,238,115,,WALKING
28/04/2023 17:32:49.515,4700,AM1V420 @1F3E5C,7829,15FFF6006900,-235,246,105,,WALKING
28/04/2023 17:32:49.518,4703,AM1V420 @1F3E5C,7831,16FFED006900,-234,237,105,,WALKING
28/04/2023 17:32:49.565,4750,AM1V420 @1F3E5C,7836,0DFFF0005D00,-243,240,93,,WALKING
28/04/2023 17:32:49.564,4749,AM1V420 @1F3E5C,7834,09FFEB006600,-247,235,102,,WALKING
28/04/2023 17:32:49.611,4796,AM1V420 @1F3E5C,7839,0DFFF0006100,-243,240,97,,WALKING
28/04/2023 17:32:49.613,4798,AM1V420 @1F3E5C,7841,10FFED005D00,-240,237,93,,WALKING
28/04/2023 17:32:49.618,4803,AM1V420 @1F3E5C,7844,13FFEB005A00,-237,235,90,,WALKING
28/04/2023 17:32:49.659,4844,AM1V420 @1F3E5C,7846,0AFFEB005A00,-246,235,90,,WALKING
28/04/2023 17:32:49.664,4849,AM1V420 @1F3E5C,7849,12FFE5005500,-238,229,85,,WALKING
28/04/2023 17:32:49.716,4901,AM1V420 @1F3E5C,7851,15FFE8004F00,-235,232,79,,WALKING
28/04/2023 17:32:49.716,4901,AM1V420 @1F3E5C,7854,13FFE1004B00,-237,225,75,,WALKING
28/04/2023 17:32:49.717,4902,AM1V420 @1F3E5C,7856,12FFDF004E00,-238,223,78,,WALKING
